ID,_Class,_Lv,_Stat_Point,_Skill_Point,_MOD_BaseMHP,_MOD_BaseMSP,_Base_Atk_Prob,_Base_Def_Prob,_Base_Ele_Prob,_Base_Luk_Prob,_Base_Guard,_Base_Atk_Min_Dam,_Base_Atk_Max_Dam,_Base_Ele_Min_Dam,_Base_Ele_Max_Dam,_Base_Speed_X,_Base_Speed_Y,_Base_Rope_Speed_X,_Base_Rope_Speed_Y,_BASE_WATER,_BASE_EXP_MOD,_BASE_ITEM_DROP_MOD,_BASE_DAMAGE_ABSOLUTE,_BASE_REDUCE_DAMAGE_ABSOLUTE,_BASE_DEF_PENETRATION,_BASE_ELE_PENETRATION,_BASE_JUMP_ATK,_BASE_NORMAL,_BASE_HEAVY,_BASE_CRITICAL_DAMAGE,_BASE_ELE_CRITICAL_DAMAGE,_BASE_HEAL_CRITICAL_AUGMENT,_BASE_HEAL_CRITICAL_PROBABILITY,_CLASS_MHP_FACTOR,_CLASS_MSP_FACTOR,_CLASS_RECV_HP_FACTOR,_CLASS_RECV_SP_FACTOR,_BASE_PHY_HIT_RATE,_BASE_ELE_HIT_RATE,_BASE_PHY_DODGE_RATE,_BASE_ELE_DODGE_RATE,_BASE_BACK_DAM,_BASE_ELE_BACK_DAM,_BASE_ATK_ADD_FACTOR,_BASE_ATK_RATIO_FACTOR,_BASE_ELE_ADD_FACTOR,_BASE_ELE_RATIO_FACTOR,_BASE_AMOR,_BASE_HEAL_HP_ADD,_BASE_HEAL_SP_ADD,_BASE_HEAL_HP_FACTOR,_BASE_HEAL_SP_FACTOR,_BASE_ELE_DAMAGE_ABSOLUTE,_BASE_ELE_REDUCE_DAMAGE_ABSOLUTE,_BASE_WATER_MIN_DAM,_BASE_WATER_MAX_DAM,_BASE_RES_WATER,_BASE_DROP_SPEED,_BASE_MAX_DROP_SPEED,_EXP_FACTOR,_EffectID1,_EffectID2
10851,43,141,100,1,11325,935,25,25,15,35,0,95,105,95,105,120,-800,100,100,150,0,0,0,22,0,0,146,151,151,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,282,0,0,100,100,0,22,0,0,705,1600,30,281,0,0
10852,43,142,100,1,11400,940,25,25,15,35,0,95,105,95,105,120,-800,100,100,151,0,0,0,22,0,0,147,152,152,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,284,0,0,100,100,0,22,0,0,710,1600,30,287,0,0
10853,43,143,100,1,11475,945,25,25,15,35,0,95,105,95,105,120,-800,100,100,152,0,0,0,22,0,0,148,153,153,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,286,0,0,100,100,0,22,0,0,715,1600,30,292,0,0
10854,43,144,100,1,11550,950,25,25,15,35,0,95,105,95,105,120,-800,100,100,153,0,0,0,22,0,0,149,154,154,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,288,0,0,100,100,0,22,0,0,720,1600,30,298,0,0
10855,43,145,100,1,11625,955,25,25,15,35,0,95,105,95,105,120,-800,100,100,154,0,0,0,22,0,0,150,155,155,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,290,0,0,100,100,0,22,0,0,725,1600,30,304,0,0
10856,43,146,100,1,11700,960,25,25,15,35,0,95,105,95,105,120,-800,100,100,155,0,0,0,22,0,0,151,156,156,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,292,0,0,100,100,0,22,0,0,730,1600,30,310,0,0
10857,43,147,100,1,11775,965,25,25,15,35,0,95,105,95,105,120,-800,100,100,156,0,0,0,22,0,0,152,157,157,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,294,0,0,100,100,0,22,0,0,735,1600,30,316,0,0
10858,43,148,100,1,11850,970,25,25,15,35,0,95,105,95,105,120,-800,100,100,157,0,0,0,23,0,0,153,158,158,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,296,0,0,100,100,0,23,0,0,740,1600,30,322,0,0
10859,43,149,100,1,11925,975,25,25,15,35,0,95,105,95,105,120,-800,100,100,158,0,0,0,23,0,0,154,159,159,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,298,0,0,100,100,0,23,0,0,745,1600,30,329,0,0
10860,43,150,100,1,12000,980,25,25,15,35,0,95,105,95,105,120,-800,100,100,159,0,0,0,23,0,0,155,160,160,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,300,0,0,100,100,0,23,0,0,750,1600,30,335,0,0
10861,43,151,100,1,12075,985,25,25,15,35,0,95,105,95,105,120,-800,100,100,160,0,0,0,23,0,0,156,161,161,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,302,0,0,100,100,0,23,0,0,755,1600,30,342,0,0
10862,43,152,100,1,12150,990,25,25,15,35,0,95,105,95,105,120,-800,100,100,161,0,0,0,23,0,0,157,162,162,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,304,0,0,100,100,0,23,0,0,760,1600,30,349,0,0
10863,43,153,100,1,12225,995,25,25,15,35,0,95,105,95,105,120,-800,100,100,162,0,0,0,23,0,0,158,163,163,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,306,0,0,100,100,0,23,0,0,765,1600,30,355,0,0
10864,43,154,100,1,12300,1000,25,25,15,35,0,95,105,95,105,120,-800,100,100,163,0,0,0,23,0,0,159,164,164,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,308,0,0,100,100,0,23,0,0,770,1600,30,362,0,0
10865,43,155,100,1,12375,1005,25,25,15,35,0,95,105,95,105,120,-800,100,100,164,0,0,0,24,0,0,160,165,165,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,310,0,0,100,100,0,24,0,0,775,1600,30,369,0,0
10866,43,156,100,1,12450,1010,25,25,15,35,0,95,105,95,105,120,-800,100,100,165,0,0,0,24,0,0,161,166,166,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,312,0,0,100,100,0,24,0,0,780,1600,30,377,0,0
10867,43,157,100,1,12525,1015,25,25,15,35,0,95,105,95,105,120,-800,100,100,166,0,0,0,24,0,0,162,167,167,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,314,0,0,100,100,0,24,0,0,785,1600,30,384,0,0
10868,43,158,100,1,12600,1020,25,25,15,35,0,95,105,95,105,120,-800,100,100,167,0,0,0,24,0,0,163,168,168,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,316,0,0,100,100,0,24,0,0,790,1600,30,391,0,0
10869,43,159,100,1,12675,1025,25,25,15,35,0,95,105,95,105,120,-800,100,100,168,0,0,0,24,0,0,164,169,169,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,318,0,0,100,100,0,24,0,0,795,1600,30,399,0,0
10870,43,160,100,1,12750,1030,25,25,15,35,0,95,105,95,105,120,-800,100,100,169,0,0,0,24,0,0,165,170,170,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,320,0,0,100,100,0,24,0,0,800,1600,30,406,0,0
10871,43,161,100,1,12825,1035,25,25,15,35,0,95,105,95,105,120,-800,100,100,170,0,0,0,24,0,0,166,171,171,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,322,0,0,100,100,0,24,0,0,805,1600,30,414,0,0
10872,43,162,100,1,12900,1040,25,25,15,35,0,95,105,95,105,120,-800,100,100,171,0,0,0,25,0,0,167,172,172,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,324,0,0,100,100,0,25,0,0,810,1600,30,422,0,0
10873,43,163,100,1,12975,1045,25,25,15,35,0,95,105,95,105,120,-800,100,100,172,0,0,0,25,0,0,168,173,173,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,326,0,0,100,100,0,25,0,0,815,1600,30,430,0,0
10874,43,164,100,1,13050,1050,25,25,15,35,0,95,105,95,105,120,-800,100,100,173,0,0,0,25,0,0,169,174,174,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,328,0,0,100,100,0,25,0,0,820,1600,30,439,0,0
10875,43,165,100,1,13125,1055,25,25,15,35,0,95,105,95,105,120,-800,100,100,174,0,0,0,25,0,0,170,175,175,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,330,0,0,100,100,0,25,0,0,825,1600,30,447,0,0
10876,43,166,100,1,13200,1060,25,25,15,35,0,95,105,95,105,120,-800,100,100,175,0,0,0,25,0,0,171,176,176,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,332,0,0,100,100,0,25,0,0,830,1600,30,455,0,0
10877,43,167,100,1,13275,1065,25,25,15,35,0,95,105,95,105,120,-800,100,100,176,0,0,0,25,0,0,172,177,177,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,334,0,0,100,100,0,25,0,0,835,1600,30,464,0,0
10878,43,168,100,1,13350,1070,25,25,15,35,0,95,105,95,105,120,-800,100,100,177,0,0,0,26,0,0,173,178,178,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,336,0,0,100,100,0,26,0,0,840,1600,30,473,0,0
10879,43,169,100,1,13425,1075,25,25,15,35,0,95,105,95,105,120,-800,100,100,178,0,0,0,26,0,0,174,179,179,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,338,0,0,100,100,0,26,0,0,845,1600,30,482,0,0
10880,43,170,100,1,53500,1080,25,25,15,35,0,95,105,95,105,120,-800,100,100,179,0,0,0,26,0,0,175,180,180,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,340,0,0,100,100,0,26,0,0,850,1600,30,491,0,0
10881,43,171,100,1,53575,1085,25,25,15,35,0,95,105,95,105,120,-800,100,100,180,0,0,0,26,0,0,176,181,181,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,342,0,0,100,100,0,26,0,0,855,1600,30,500,0,0
10882,43,172,100,1,53650,1090,25,25,15,35,0,95,105,95,105,120,-800,100,100,181,0,0,0,26,0,0,177,182,182,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,344,0,0,100,100,0,26,0,0,860,1600,30,510,0,0
10883,43,173,100,1,53725,1095,25,25,15,35,0,95,105,95,105,120,-800,100,100,182,0,0,0,26,0,0,178,183,183,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,346,0,0,100,100,0,26,0,0,865,1600,30,519,0,0
10884,43,174,100,1,53800,1100,25,25,15,35,0,95,105,95,105,120,-800,100,100,183,0,0,0,26,0,0,179,184,184,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,348,0,0,100,100,0,26,0,0,870,1600,30,529,0,0
10885,43,175,100,1,53875,1105,25,25,15,35,0,95,105,95,105,120,-800,100,100,184,0,0,0,27,0,0,180,185,185,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,350,0,0,100,100,0,27,0,0,875,1600,30,539,0,0
10886,43,176,100,1,53950,1110,25,25,15,35,0,95,105,95,105,120,-800,100,100,185,0,0,0,27,0,0,181,186,186,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,352,0,0,100,100,0,27,0,0,880,1600,30,549,0,0
10887,43,177,100,1,54025,1115,25,25,15,35,0,95,105,95,105,120,-800,100,100,186,0,0,0,27,0,0,182,187,187,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,354,0,0,100,100,0,27,0,0,885,1600,30,559,0,0
10888,43,178,100,1,54100,1120,25,25,15,35,0,95,105,95,105,120,-800,100,100,187,0,0,0,27,0,0,183,188,188,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,356,0,0,100,100,0,27,0,0,890,1600,30,570,0,0
10889,43,179,100,1,54175,1125,25,25,15,35,0,95,105,95,105,120,-800,100,100,188,0,0,0,27,0,0,184,189,189,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,358,0,0,100,100,0,27,0,0,895,1600,30,580,0,0
10890,43,180,100,1,54250,1130,25,25,15,35,0,95,105,95,105,120,-800,100,100,189,0,0,0,27,0,0,185,190,190,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,360,0,0,100,100,0,27,0,0,900,1600,30,591,0,0
10891,43,181,100,1,54325,1135,25,25,15,35,0,95,105,95,105,120,-800,100,100,190,0,0,0,27,0,0,186,191,191,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,362,0,0,100,100,0,27,0,0,905,1600,30,602,0,0
10892,43,182,100,1,54400,1140,25,25,15,35,0,95,105,95,105,120,-800,100,100,191,0,0,0,28,0,0,187,192,192,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,364,0,0,100,100,0,28,0,0,910,1600,30,613,0,0
10893,43,183,100,1,54475,1145,25,25,15,35,0,95,105,95,105,120,-800,100,100,192,0,0,0,28,0,0,188,193,193,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,366,0,0,100,100,0,28,0,0,915,1600,30,625,0,0
10894,43,184,100,1,54550,1150,25,25,15,35,0,95,105,95,105,120,-800,100,100,193,0,0,0,28,0,0,189,194,194,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,368,0,0,100,100,0,28,0,0,920,1600,30,636,0,0
10895,43,185,100,1,54625,1155,25,25,15,35,0,95,105,95,105,120,-800,100,100,194,0,0,0,28,0,0,190,195,195,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,370,0,0,100,100,0,28,0,0,925,1600,30,648,0,0
10896,43,186,100,1,54700,1160,25,25,15,35,0,95,105,95,105,120,-800,100,100,195,0,0,0,28,0,0,191,196,196,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,372,0,0,100,100,0,28,0,0,930,1600,30,660,0,0
10897,43,187,100,1,54775,1165,25,25,15,35,0,95,105,95,105,120,-800,100,100,196,0,0,0,28,0,0,192,197,197,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,374,0,0,100,100,0,28,0,0,935,1600,30,672,0,0
10898,43,188,100,1,54850,1170,25,25,15,35,0,95,105,95,105,120,-800,100,100,197,0,0,0,29,0,0,193,198,198,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,376,0,0,100,100,0,29,0,0,940,1600,30,684,0,0
10899,43,189,100,1,54925,1175,25,25,15,35,0,95,105,95,105,120,-800,100,100,198,0,0,0,29,0,0,194,199,199,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,378,0,0,100,100,0,29,0,0,945,1600,30,697,0,0
10900,43,190,100,1,55000,1180,25,25,15,35,0,95,105,95,105,120,-800,100,100,199,0,0,0,29,0,0,195,200,200,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,380,0,0,100,100,0,29,0,0,950,1600,30,710,0,0
10901,43,191,100,1,55075,1185,25,25,15,35,0,95,105,95,105,120,-800,100,100,200,0,0,0,29,0,0,196,201,201,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,382,0,0,100,100,0,29,0,0,955,1600,30,723,0,0
10902,43,192,100,1,55150,1190,25,25,15,35,0,95,105,95,105,120,-800,100,100,201,0,0,0,29,0,0,197,202,202,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,384,0,0,100,100,0,29,0,0,960,1600,30,736,0,0
10903,43,193,100,1,55225,1195,25,25,15,35,0,95,105,95,105,120,-800,100,100,202,0,0,0,29,0,0,198,203,203,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,386,0,0,100,100,0,29,0,0,965,1600,30,749,0,0
10904,43,194,100,1,55300,1200,25,25,15,35,0,95,105,95,105,120,-800,100,100,203,0,0,0,29,0,0,199,204,204,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,388,0,0,100,100,0,29,0,0,970,1600,30,763,0,0
10905,43,195,100,1,55375,1205,25,25,15,35,0,95,105,95,105,120,-800,100,100,204,0,0,0,30,0,0,200,205,205,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,390,0,0,100,100,0,30,0,0,975,1600,30,777,0,0
10906,43,196,100,1,55450,1210,25,25,15,35,0,95,105,95,105,120,-800,100,100,205,0,0,0,30,0,0,201,206,206,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,392,0,0,100,100,0,30,0,0,980,1600,30,1186,0,0
10907,43,197,100,1,55525,1215,25,25,15,35,0,95,105,95,105,120,-800,100,100,206,0,0,0,30,0,0,202,207,207,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,394,0,0,100,100,0,30,0,0,985,1600,30,1690,0,0
10908,43,198,100,1,55600,1220,25,25,15,35,0,95,105,95,105,120,-800,100,100,207,0,0,0,30,0,0,203,208,208,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,396,0,0,100,100,0,30,0,0,990,1600,30,3277,0,0
10909,43,199,100,1,55675,1225,25,25,15,35,0,95,105,95,105,120,-800,100,100,208,0,0,0,30,0,0,204,209,209,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,398,0,0,100,100,0,30,0,0,995,1600,30,6255,0,0
10910,43,200,100,1,95750,1230,25,25,15,35,0,95,105,95,105,120,-800,100,100,209,0,0,0,30,0,0,205,210,210,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,400,0,0,100,100,0,30,0,0,1000,1600,30,11886,0,0
10911,43,201,100,1,95825,1235,25,25,15,35,0,95,105,95,105,120,-800,100,100,210,0,0,0,30,0,0,206,211,211,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,402,0,0,100,100,0,30,0,0,1005,1600,30,11886,0,0
10912,43,202,100,1,95900,1240,25,25,15,35,0,95,105,95,105,120,-800,100,100,211,0,0,0,31,0,0,207,212,212,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,404,0,0,100,100,0,31,0,0,1010,1600,30,11886,0,0
10913,43,203,100,1,95975,1245,25,25,15,35,0,95,105,95,105,120,-800,100,100,212,0,0,0,31,0,0,208,213,213,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,406,0,0,100,100,0,31,0,0,1015,1600,30,11886,0,0
10914,43,204,100,1,96050,1250,25,25,15,35,0,95,105,95,105,120,-800,100,100,213,0,0,0,31,0,0,209,214,214,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,408,0,0,100,100,0,31,0,0,1020,1600,30,11886,0,0
10915,43,205,100,1,96125,1255,25,25,15,35,0,95,105,95,105,120,-800,100,100,214,0,0,0,31,0,0,210,215,215,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,410,0,0,100,100,0,31,0,0,1025,1600,30,11886,0,0
10916,43,206,100,1,96200,1260,25,25,15,35,0,95,105,95,105,120,-800,100,100,215,0,0,0,31,0,0,211,216,216,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,412,0,0,100,100,0,31,0,0,1030,1600,30,11886,0,0
10917,43,207,100,1,96275,1265,25,25,15,35,0,95,105,95,105,120,-800,100,100,216,0,0,0,31,0,0,212,217,217,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,414,0,0,100,100,0,31,0,0,1035,1600,30,11886,0,0
10918,43,208,100,1,96350,1270,25,25,15,35,0,95,105,95,105,120,-800,100,100,217,0,0,0,32,0,0,213,218,218,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,416,0,0,100,100,0,32,0,0,1040,1600,30,11886,0,0
10919,43,209,100,1,96425,1275,25,25,15,35,0,95,105,95,105,120,-800,100,100,218,0,0,0,32,0,0,214,219,219,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,418,0,0,100,100,0,32,0,0,1045,1600,30,11886,0,0
10920,43,210,100,1,96500,1280,25,25,15,35,0,95,105,95,105,120,-800,100,100,219,0,0,0,32,0,0,215,220,220,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,420,0,0,100,100,0,32,0,0,1050,1600,30,11886,0,0
10921,43,211,100,1,96575,1285,25,25,15,35,0,95,105,95,105,120,-800,100,100,220,0,0,0,32,0,0,216,221,221,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,422,0,0,100,100,0,32,0,0,1055,1600,30,11886,0,0
10922,43,212,100,1,96650,1290,25,25,15,35,0,95,105,95,105,120,-800,100,100,221,0,0,0,32,0,0,217,222,222,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,424,0,0,100,100,0,32,0,0,1060,1600,30,11886,0,0
10923,43,213,100,1,96725,1295,25,25,15,35,0,95,105,95,105,120,-800,100,100,222,0,0,0,32,0,0,218,223,223,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,426,0,0,100,100,0,32,0,0,1065,1600,30,11886,0,0
10924,43,214,100,1,96800,1300,25,25,15,35,0,95,105,95,105,120,-800,100,100,223,0,0,0,32,0,0,219,224,224,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,428,0,0,100,100,0,32,0,0,1070,1600,30,11886,0,0
10925,43,215,100,1,96875,1305,25,25,15,35,0,95,105,95,105,120,-800,100,100,224,0,0,0,33,0,0,220,225,225,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,430,0,0,100,100,0,33,0,0,1075,1600,30,11886,0,0
10926,43,216,100,1,96950,1310,25,25,15,35,0,95,105,95,105,120,-800,100,100,225,0,0,0,33,0,0,221,226,226,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,432,0,0,100,100,0,33,0,0,1080,1600,30,11886,0,0
10927,43,217,100,1,97025,1315,25,25,15,35,0,95,105,95,105,120,-800,100,100,226,0,0,0,33,0,0,222,227,227,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,434,0,0,100,100,0,33,0,0,1085,1600,30,11886,0,0
10928,43,218,100,1,97100,1320,25,25,15,35,0,95,105,95,105,120,-800,100,100,227,0,0,0,33,0,0,223,228,228,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,436,0,0,100,100,0,33,0,0,1090,1600,30,11886,0,0
10929,43,219,100,1,97175,1325,25,25,15,35,0,95,105,95,105,120,-800,100,100,228,0,0,0,33,0,0,224,229,229,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,438,0,0,100,100,0,33,0,0,1095,1600,30,11886,0,0
10930,43,220,100,1,97250,1330,25,25,15,35,0,95,105,95,105,120,-800,100,100,229,0,0,0,33,0,0,225,230,230,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,440,0,0,100,100,0,33,0,0,1100,1600,30,11886,0,0
10931,43,221,100,1,97325,1335,25,25,15,35,0,95,105,95,105,120,-800,100,100,230,0,0,0,33,0,0,226,231,231,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,442,0,0,100,100,0,33,0,0,1105,1600,30,11886,0,0
10932,43,222,100,1,97400,1340,25,25,15,35,0,95,105,95,105,120,-800,100,100,231,0,0,0,34,0,0,227,232,232,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,444,0,0,100,100,0,34,0,0,1110,1600,30,11886,0,0
10933,43,223,100,1,97475,1345,25,25,15,35,0,95,105,95,105,120,-800,100,100,232,0,0,0,34,0,0,228,233,233,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,446,0,0,100,100,0,34,0,0,1115,1600,30,11886,0,0
10934,43,224,100,1,97550,1350,25,25,15,35,0,95,105,95,105,120,-800,100,100,233,0,0,0,34,0,0,229,234,234,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,448,0,0,100,100,0,34,0,0,1120,1600,30,11886,0,0
10935,43,225,100,1,97625,1355,25,25,15,35,0,95,105,95,105,120,-800,100,100,234,0,0,0,34,0,0,230,235,235,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,450,0,0,100,100,0,34,0,0,1125,1600,30,11886,0,0
10936,43,226,100,1,97700,1360,25,25,15,35,0,95,105,95,105,120,-800,100,100,235,0,0,0,34,0,0,231,236,236,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,452,0,0,100,100,0,34,0,0,1130,1600,30,11886,0,0
10937,43,227,100,1,97775,1365,25,25,15,35,0,95,105,95,105,120,-800,100,100,236,0,0,0,34,0,0,232,237,237,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,454,0,0,100,100,0,34,0,0,1135,1600,30,11886,0,0
10938,43,228,100,1,97850,1370,25,25,15,35,0,95,105,95,105,120,-800,100,100,237,0,0,0,35,0,0,233,238,238,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,456,0,0,100,100,0,35,0,0,1140,1600,30,11886,0,0
10939,43,229,100,1,97925,1375,25,25,15,35,0,95,105,95,105,120,-800,100,100,238,0,0,0,35,0,0,234,239,239,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,458,0,0,100,100,0,35,0,0,1145,1600,30,11886,0,0
10940,43,230,100,1,98000,1380,25,25,15,35,0,95,105,95,105,120,-800,100,100,239,0,0,0,35,0,0,235,240,240,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,460,0,0,100,100,0,35,0,0,1150,1600,30,11886,0,0
10941,43,231,100,1,98075,1385,25,25,15,35,0,95,105,95,105,120,-800,100,100,240,0,0,0,35,0,0,236,241,241,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,462,0,0,100,100,0,35,0,0,1155,1600,30,11886,0,0
10942,43,232,100,1,98150,1390,25,25,15,35,0,95,105,95,105,120,-800,100,100,241,0,0,0,35,0,0,237,242,242,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,464,0,0,100,100,0,35,0,0,1160,1600,30,11886,0,0
10943,43,233,100,1,98225,1395,25,25,15,35,0,95,105,95,105,120,-800,100,100,242,0,0,0,35,0,0,238,243,243,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,466,0,0,100,100,0,35,0,0,1165,1600,30,11886,0,0
10944,43,234,100,1,98300,1400,25,25,15,35,0,95,105,95,105,120,-800,100,100,243,0,0,0,35,0,0,239,244,244,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,468,0,0,100,100,0,35,0,0,1170,1600,30,11886,0,0
10945,43,235,100,1,98375,1405,25,25,15,35,0,95,105,95,105,120,-800,100,100,244,0,0,0,36,0,0,240,245,245,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,470,0,0,100,100,0,36,0,0,1175,1600,30,11886,0,0
10946,43,236,100,1,98450,1410,25,25,15,35,0,95,105,95,105,120,-800,100,100,245,0,0,0,36,0,0,241,246,246,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,472,0,0,100,100,0,36,0,0,1180,1600,30,11886,0,0
10947,43,237,100,1,98525,1415,25,25,15,35,0,95,105,95,105,120,-800,100,100,246,0,0,0,36,0,0,242,247,247,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,474,0,0,100,100,0,36,0,0,1185,1600,30,11886,0,0
10948,43,238,100,1,98600,1420,25,25,15,35,0,95,105,95,105,120,-800,100,100,247,0,0,0,36,0,0,243,248,248,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,476,0,0,100,100,0,36,0,0,1190,1600,30,11886,0,0
10949,43,239,100,1,98675,1425,25,25,15,35,0,95,105,95,105,120,-800,100,100,248,0,0,0,36,0,0,244,249,249,50,50,50,0,400,300,2,3,0,0,0,0,20,20,100,200,100,200,478,0,0,100,100,0,36,0,0,1195,1600,30,11886,0,0
