ID,_Description,_Result,_When_Fails,_Require1_Type,_Require1_ID,_Require1_Value1,_Require1_Value2,_Require2_Type,_Require2_ID,_Require2_Value1,_Require2_Value2,_Require3_Type,_Require3_ID,_Require3_Value1,_Require3_Value2,_Require4_Type,_Require4_ID,_Require4_Value1,_Require4_Value2,_Item_OptionType,_Item_OptionClass,_Item_OptionGroup,_Item_OptionLevel,_Item_OptionGroup_Check,_Enchant_Material,_Enchant_Material_Count,_Consumption_OP_Min,_Consumption_OP_Max,_Probability_Modifier,_Probability_Min,_Probability_Max,_Error,_charge,_Enchant_type
11126,Lv 2. ??? ??,572,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2,500,3,1,300190026,1,-1,-5,100,100,100,,2000,3
11127,Lv 3. ??? ??,573,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,3,500,4,1,300190026,1,-1,-5,100,100,100,,3000,3
11128,Lv 4. ??? ??,574,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,4,500,5,1,300190026,1,-1,-5,100,100,100,,4000,3
11129,Lv 5. ??? ??,575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,5,500,6,1,300190026,1,-1,-5,100,100,100,,5000,3
11130,Lv 6. ??? ??,576,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,6,500,7,1,300190026,1,-1,-5,100,100,100,,6000,3
11131,Lv 7. ??? ??,577,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,7,500,8,1,300190026,1,-1,-5,100,100,100,,7000,3
11132,Lv 8. ??? ??,578,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,8,500,9,1,300190026,1,-1,-5,100,100,100,,8000,3
11133,Lv 9. ??? ??,579,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,9,500,10,1,300190026,1,-1,-5,100,100,100,,9000,3
11134,Lv 1. ?? ??,321,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,300,0,0,300190025,1,5,15,10,5,95,,1000,1
11135,Lv 2. ?? ??,322,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2,300,1,1,300190025,1,5,15,10,5,95,,2500,1
11136,Lv 3. ?? ??,323,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,3,300,2,1,300190025,1,5,15,10,5,95,,5000,1
11137,Lv 4. ?? ??,324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,4,300,3,1,300190025,1,5,15,10,5,95,,8000,1
11138,Lv 5. ?? ??,325,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,5,300,4,1,300190025,1,5,15,10,5,95,,12000,1
11139,Lv 6. ?? ??,326,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,6,300,5,1,300190025,1,5,15,10,5,95,,18000,1
11140,Lv 7. ?? ??,327,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,7,300,6,1,300190025,1,5,15,10,5,95,,27000,1
11141,Lv 8. ?? ??,328,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,8,300,7,1,300190025,1,5,15,10,5,95,,55000,1
11142,Lv 9. ?? ??,329,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,9,300,8,1,300190025,1,5,15,10,5,95,,68500,1
11143,Lv 10. ?? ??,330,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,10,300,9,1,300190025,1,5,15,10,5,95,,89000,1
11144,Lv 11. ?? ??,346,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,11,300,10,1,300190025,1,5,15,-70,70,70,,300000,1
11145,Lv 12. ?? ??,347,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,12,300,11,1,300190025,1,5,15,-70,60,60,,500000,1
11146,Lv 13. ?? ??,348,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,13,300,12,1,300190028,1,5,15,-70,50,50,,0,1
11147,Lv 14. ?? ??,349,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,14,300,13,1,300190028,1,5,15,-70,50,50,,0,1
11148,Lv 15. ?? ??,350,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,15,300,14,1,300190028,1,5,15,-70,50,50,,0,1
11149,Lv 16. ?? ??,395,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,16,300,15,1,300190028,1,5,15,-70,50,50,,0,1
11150,Lv 17. ?? ??,396,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,17,300,16,1,300190028,1,5,15,-70,50,50,,0,1
11151,Lv 18. ?? ??,397,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,18,300,17,1,300190028,1,5,15,-70,50,50,,0,1
11152,Lv 19. ?? ??,398,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,19,300,18,1,300190028,1,5,15,-70,50,50,,0,1
11153,Lv 20. ?? ??,399,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,20,300,19,1,300190028,1,5,15,-70,50,50,,0,1
11154,Lv 1. ?? ??,331,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,300,0,0,300190024,1,5,10,10,5,95,,0,2
11155,Lv 2. ?? ??,332,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2,300,1,1,300190024,1,5,10,10,5,95,,0,2
11156,Lv 3. ?? ??,333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,3,300,2,1,300190024,1,5,10,10,5,95,,0,2
11157,Lv 4. ?? ??,334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,4,300,3,1,300190024,1,5,10,10,5,95,,0,2
11158,Lv 5. ?? ??,335,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,5,300,4,1,300190024,1,5,10,10,5,95,,0,2
11159,Lv 6. ?? ??,336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,6,300,5,1,300190023,1,5,10,10,5,95,,0,2
11160,Lv 7. ?? ??,337,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,7,300,6,1,300190023,1,5,10,10,5,95,,0,2
11161,Lv 8. ?? ??,338,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,8,300,7,1,300190023,1,5,10,10,5,95,,0,2
11162,Lv 9. ?? ??,339,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,9,300,8,1,300190023,1,5,10,10,5,95,,0,2
11163,Lv 10. ?? ??,340,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,10,300,9,1,300190023,1,5,10,10,5,95,,0,2
11164,Lv 1. ?? ??,371,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,300,2,1,300190026,1,-1,-5,100,100,100,,1000,3
11165,Lv 2. ?? ??,372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2,300,3,1,300190026,1,-1,-5,100,100,100,,2000,3
11166,Lv 3. ?? ??,373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,3,300,4,1,300190026,1,-1,-5,100,100,100,,3000,3
11167,Lv 4. ?? ??,374,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,4,300,5,1,300190026,1,-1,-5,100,100,100,,4000,3
11168,Lv 5. ?? ??,375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,5,300,6,1,300190026,1,-1,-5,100,100,100,,5000,3
11169,Lv 6. ?? ??,376,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,6,300,7,1,300190026,1,-1,-5,100,100,100,,6000,3
11170,Lv 7. ?? ??,377,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,7,300,8,1,300190026,1,-1,-5,100,100,100,,7000,3
11171,Lv 8. ?? ??,378,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,8,300,9,1,300190026,1,-1,-5,100,100,100,,8000,3
11172,Lv 9. ?? ??,379,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,9,300,10,1,300190026,1,-1,-5,100,100,100,,9000,3
11173,Lv 1. ?? ?? ??? ??,8371,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,8300,2,1,300190026,1,-1,-5,100,100,100,,1000,3
11174,Lv 2. ?? ?? ??? ??,8372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2,8300,3,1,300190026,1,-1,-5,100,100,100,,2000,3
11175,Lv 3. ?? ?? ??? ??,8373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,3,8300,4,1,300190026,1,-1,-5,100,100,100,,3000,3
11176,Lv 4. ?? ?? ??? ??,8374,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,4,8300,5,1,300190026,1,-1,-5,100,100,100,,4000,3
11177,Lv 5. ?? ?? ??? ??,8375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,5,8300,6,1,300190026,1,-1,-5,100,100,100,,5000,3
11178,Lv 6. ?? ?? ??? ??,8376,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,6,8300,7,1,300190026,1,-1,-5,100,100,100,,6000,3
11179,Lv 7. ?? ?? ??? ??,8377,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,7,8300,8,1,300190026,1,-1,-5,100,100,100,,7000,3
11180,Lv 8. ?? ?? ??? ??,8378,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,8,8300,9,1,300190026,1,-1,-5,100,100,100,,8000,3
11181,Lv 9. ?? ?? ??? ??,8379,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,9,8300,10,1,300190026,1,-1,-5,100,100,100,,9000,3
11182,Lv 1. ?? ?? ??? ??,8571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,8500,2,1,300190026,1,-1,-5,100,100,100,,1000,3
11183,Lv 2. ?? ?? ??? ??,8572,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2,8500,3,1,300190026,1,-1,-5,100,100,100,,2000,3
11184,Lv 3. ?? ?? ??? ??,8573,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,3,8500,4,1,300190026,1,-1,-5,100,100,100,,3000,3
11185,Lv 4. ?? ?? ??? ??,8574,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,4,8500,5,1,300190026,1,-1,-5,100,100,100,,4000,3
11186,Lv 5. ?? ?? ??? ??,8575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,5,8500,6,1,300190026,1,-1,-5,100,100,100,,5000,3
11187,Lv 6. ?? ?? ??? ??,8576,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,6,8500,7,1,300190026,1,-1,-5,100,100,100,,6000,3
11188,Lv 7. ?? ?? ??? ??,8577,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,7,8500,8,1,300190026,1,-1,-5,100,100,100,,7000,3
11189,Lv 8. ?? ?? ??? ??,8578,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,8,8500,9,1,300190026,1,-1,-5,100,100,100,,8000,3
11190,Lv 9. ?? ?? ??? ??,8579,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,9,8500,10,1,300190026,1,-1,-5,100,100,100,,9000,3
11191,Lv 1. ????(?? ???) ??,10771,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,10700,2,1,300190026,1,-1,-5,100,100,100,,1000,3
11192,Lv 2. ????(?? ???) ??,10772,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2,10700,3,1,300190026,1,-1,-5,100,100,100,,2000,3
11193,Lv 3. ????(?? ???) ??,10773,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,3,10700,4,1,300190026,1,-1,-5,100,100,100,,3000,3
11194,Lv 4. ????(?? ???) ??,10774,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,4,10700,5,1,300190026,1,-1,-5,100,100,100,,4000,3
11195,Lv 5. ????(?? ???) ??,10775,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,5,10700,6,1,300190026,1,-1,-5,100,100,100,,5000,3
11196,Lv 6. ????(?? ???) ??,10776,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,6,10700,7,1,300190026,1,-1,-5,100,100,100,,6000,3
11197,Lv 7. ????(?? ???) ??,10777,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,7,10700,8,1,300190026,1,-1,-5,100,100,100,,7000,3
11198,Lv 8. ????(?? ???) ??,10778,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,8,10700,9,1,300190026,1,-1,-5,100,100,100,,8000,3
11199,Lv 9. ????(?? ???) ??,10779,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,9,10700,10,1,300190026,1,-1,-5,100,100,100,,9000,3
11200,Lv 1. ????(?? ???) ??,10571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,10500,2,1,300190026,1,-1,-5,100,100,100,,1000,3
11201,Lv 2. ????(?? ???) ??,10572,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2,10500,3,1,300190026,1,-1,-5,100,100,100,,2000,3
11202,Lv 3. ????(?? ???) ??,10573,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,3,10500,4,1,300190026,1,-1,-5,100,100,100,,3000,3
11203,Lv 4. ????(?? ???) ??,10574,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,4,10500,5,1,300190026,1,-1,-5,100,100,100,,4000,3
11204,Lv 5. ????(?? ???) ??,10575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,5,10500,6,1,300190026,1,-1,-5,100,100,100,,5000,3
11205,Lv 6. ????(?? ???) ??,10576,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,6,10500,7,1,300190026,1,-1,-5,100,100,100,,6000,3
11206,Lv 7. ????(?? ???) ??,10577,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,7,10500,8,1,300190026,1,-1,-5,100,100,100,,7000,3
11207,Lv 8. ????(?? ???) ??,10578,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,8,10500,9,1,300190026,1,-1,-5,100,100,100,,8000,3
11208,Lv 9. ????(?? ???) ??,10579,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,9,10500,10,1,300190026,1,-1,-5,100,100,100,,9000,3
11209,Lv 1. ????(?? ???) ??,10871,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,10800,2,1,300190026,1,-1,-5,100,100,100,,1000,3
11210,Lv 2. ????(?? ???) ??,10872,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2,10800,3,1,300190026,1,-1,-5,100,100,100,,2000,3
11211,Lv 3. ????(?? ???) ??,10873,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,3,10800,4,1,300190026,1,-1,-5,100,100,100,,3000,3
11212,Lv 4. ????(?? ???) ??,10874,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,4,10800,5,1,300190026,1,-1,-5,100,100,100,,4000,3
11213,Lv 5. ????(?? ???) ??,10875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,5,10800,6,1,300190026,1,-1,-5,100,100,100,,5000,3
11214,Lv 6. ????(?? ???) ??,10876,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,6,10800,7,1,300190026,1,-1,-5,100,100,100,,6000,3
11215,Lv 7. ????(?? ???) ??,10877,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,7,10800,8,1,300190026,1,-1,-5,100,100,100,,7000,3
11216,Lv 8. ????(?? ???) ??,10878,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,8,10800,9,1,300190026,1,-1,-5,100,100,100,,8000,3
11217,Lv 9. ????(?? ???) ??,10879,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,9,10800,10,1,300190026,1,-1,-5,100,100,100,,9000,3
11218,Lv 1. ?????(?? ???) ??,10671,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,10600,2,1,300190026,1,-1,-5,100,100,100,,1000,3
11219,Lv 2. ?????(?? ???) ??,10672,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2,10600,3,1,300190026,1,-1,-5,100,100,100,,2000,3
11220,Lv 3. ?????(?? ???) ??,10673,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,3,10600,4,1,300190026,1,-1,-5,100,100,100,,3000,3
11221,Lv 4. ?????(?? ???) ??,10674,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,4,10600,5,1,300190026,1,-1,-5,100,100,100,,4000,3
11222,Lv 5. ?????(?? ???) ??,10675,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,5,10600,6,1,300190026,1,-1,-5,100,100,100,,5000,3
11223,Lv 6. ?????(?? ???) ??,10676,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,6,10600,7,1,300190026,1,-1,-5,100,100,100,,6000,3
11224,Lv 7. ?????(?? ???) ??,10677,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,7,10600,8,1,300190026,1,-1,-5,100,100,100,,7000,3
11225,Lv 8. ?????(?? ???) ??,10678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,8,10600,9,1,300190026,1,-1,-5,100,100,100,,8000,3
11226,Lv 9. ?????(?? ???) ??,10679,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,9,10600,10,1,300190026,1,-1,-5,100,100,100,,9000,3
11227,Lv 1. ?????(?? ???) ??,10971,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,10900,2,1,300190026,1,-1,-5,100,100,100,,1000,3
11228,Lv 2. ?????(?? ???) ??,10972,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2,10900,3,1,300190026,1,-1,-5,100,100,100,,2000,3
11229,Lv 3. ?????(?? ???) ??,10973,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,3,10900,4,1,300190026,1,-1,-5,100,100,100,,3000,3
11230,Lv 4. ?????(?? ???) ??,10974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,4,10900,5,1,300190026,1,-1,-5,100,100,100,,4000,3
11231,Lv 5. ?????(?? ???) ??,10975,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,5,10900,6,1,300190026,1,-1,-5,100,100,100,,5000,3
11232,Lv 6. ?????(?? ???) ??,10976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,6,10900,7,1,300190026,1,-1,-5,100,100,100,,6000,3
11233,Lv 7. ?????(?? ???) ??,10977,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,7,10900,8,1,300190026,1,-1,-5,100,100,100,,7000,3
11234,Lv 8. ?????(?? ???) ??,10978,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,8,10900,9,1,300190026,1,-1,-5,100,100,100,,8000,3
11235,Lv 9. ?????(?? ???) ??,10979,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,9,10900,10,1,300190026,1,-1,-5,100,100,100,,9000,3
11236,Lv 1. ?? ???? ??,6171,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,6100,2,1,300190026,1,-1,-5,100,100,100,,1000,3
11237,Lv 2. ?? ???? ??,6172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2,6100,3,1,300190026,1,-1,-5,100,100,100,,2000,3
11238,Lv 3. ?? ???? ??,6173,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,3,6100,4,1,300190026,1,-1,-5,100,100,100,,3000,3
11239,Lv 4. ?? ???? ??,6174,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,4,6100,5,1,300190026,1,-1,-5,100,100,100,,4000,3
11240,Lv 5. ?? ???? ??,6175,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,5,6100,6,1,300190026,1,-1,-5,100,100,100,,5000,3
11241,Lv 6. ?? ???? ??,6176,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,6,6100,7,1,300190026,1,-1,-5,100,100,100,,6000,3
11242,Lv 7. ?? ???? ??,6177,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,7,6100,8,1,300190026,1,-1,-5,100,100,100,,7000,3
11243,Lv 8. ?? ???? ??,6178,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,8,6100,9,1,300190026,1,-1,-5,100,100,100,,8000,3
11244,Lv 9. ?? ???? ??,6179,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,9,6100,10,1,300190026,1,-1,-5,100,100,100,,9000,3
11245,Lv 1. ?? ????? ??,4371,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,4300,2,1,300190026,1,-1,-5,100,100,100,,1000,3
11246,Lv 2. ?? ????? ??,4372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2,4300,3,1,300190026,1,-1,-5,100,100,100,,2000,3
11247,Lv 3. ?? ????? ??,4373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,3,4300,4,1,300190026,1,-1,-5,100,100,100,,3000,3
11248,Lv 4. ?? ????? ??,4374,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,4,4300,5,1,300190026,1,-1,-5,100,100,100,,4000,3
11249,Lv 5. ?? ????? ??,4375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,5,4300,6,1,300190026,1,-1,-5,100,100,100,,5000,3
11250,Lv 6. ?? ????? ??,4376,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,6,4300,7,1,300190026,1,-1,-5,100,100,100,,6000,3
11251,Lv 7. ?? ????? ??,4377,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,7,4300,8,1,300190026,1,-1,-5,100,100,100,,7000,3
11252,Lv 8. ?? ????? ??,4378,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,8,4300,9,1,300190026,1,-1,-5,100,100,100,,8000,3
11253,Lv 9. ?? ????? ??,4379,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,9,4300,10,1,300190026,1,-1,-5,100,100,100,,9000,3
11254,Lv 1. ?? ????? ??,4571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,4500,2,1,300190026,1,-1,-5,100,100,100,,1000,3
11255,Lv 2. ?? ????? ??,4572,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2,4500,3,1,300190026,1,-1,-5,100,100,100,,2000,3
11256,Lv 3. ?? ????? ??,4573,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,3,4500,4,1,300190026,1,-1,-5,100,100,100,,3000,3
11257,Lv 4. ?? ????? ??,4574,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,4,4500,5,1,300190026,1,-1,-5,100,100,100,,4000,3
11258,Lv 5. ?? ????? ??,4575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,5,4500,6,1,300190026,1,-1,-5,100,100,100,,5000,3
11259,Lv 6. ?? ????? ??,4576,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,6,4500,7,1,300190026,1,-1,-5,100,100,100,,6000,3
11260,Lv 7. ?? ????? ??,4577,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,7,4500,8,1,300190026,1,-1,-5,100,100,100,,7000,3
11261,Lv 8. ?? ????? ??,4578,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,8,4500,9,1,300190026,1,-1,-5,100,100,100,,8000,3
11262,Lv 9. ?? ????? ??,4579,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,9,4500,10,1,300190026,1,-1,-5,100,100,100,,9000,3
11263,Lv 1. ?? ????? ??,3971,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,3900,2,1,300190026,1,-1,-5,100,100,100,,1000,3
11264,Lv 2. ?? ????? ??,3972,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2,3900,3,1,300190026,1,-1,-5,100,100,100,,2000,3
11265,Lv 3. ?? ????? ??,3973,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,3,3900,4,1,300190026,1,-1,-5,100,100,100,,3000,3
11266,Lv 4. ?? ????? ??,3974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,4,3900,5,1,300190026,1,-1,-5,100,100,100,,4000,3
11267,Lv 5. ?? ????? ??,3975,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,5,3900,6,1,300190026,1,-1,-5,100,100,100,,5000,3
11268,Lv 6. ?? ????? ??,3976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,6,3900,7,1,300190026,1,-1,-5,100,100,100,,6000,3
11269,Lv 7. ?? ????? ??,3977,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,7,3900,8,1,300190026,1,-1,-5,100,100,100,,7000,3
11270,Lv 8. ?? ????? ??,3978,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,8,3900,9,1,300190026,1,-1,-5,100,100,100,,8000,3
11271,Lv 9. ?? ????? ??,3979,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,9,3900,10,1,300190026,1,-1,-5,100,100,100,,9000,3
11272,Lv 1. ?? ????? ??,4171,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,4100,2,1,300190026,1,-1,-5,100,100,100,,1000,3
11273,Lv 2. ?? ????? ??,4172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2,4100,3,1,300190026,1,-1,-5,100,100,100,,2000,3
11274,Lv 3. ?? ????? ??,4173,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,3,4100,4,1,300190026,1,-1,-5,100,100,100,,3000,3
11275,Lv 4. ?? ????? ??,4174,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,4,4100,5,1,300190026,1,-1,-5,100,100,100,,4000,3
11276,Lv 5. ?? ????? ??,4175,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,5,4100,6,1,300190026,1,-1,-5,100,100,100,,5000,3
11277,Lv 6. ?? ????? ??,4176,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,6,4100,7,1,300190026,1,-1,-5,100,100,100,,6000,3
11278,Lv 7. ?? ????? ??,4177,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,7,4100,8,1,300190026,1,-1,-5,100,100,100,,7000,3
