ID,_Subject,_Question,_Ex_1,_Ex_2,_Ex_3,_Ex_4,_Ex_5
1459,1,試圖從大癩蛤蟆大王的魔爪下拯救島民的人是？,寶卡卡,馬卡卡,小卡卡,阿卡卡,哈卡卡
1460,1,被稱為“星星大地”的，世上最神奇的大陸是？,普雷伊奧斯,吉恩蒂亞,亞斯卡勒特,米勒坎蒂亞,沒有正確答案
1461,1,公會旅館的莎拉 亞希羅的職業是？,聖殿騎士,神騎士,武術家,劍鬥士,狙擊手
1462,1,聯合公會的治安負責人是？,愛因斯特,雷娜,傑伊特,莎拉,魔法師
1463,1,諸神的使者——次神[奧爾卡]的領域，又被稱為翱翔島的地方是？,無限回廊,星光平原,利利樂,被遺忘的平原,艾爾 亞諾樂平原
1464,1,利用長槍發動狂風般的演武攻擊的技能是？,狂風槍,旋槍陣,暴風,瞬斬劍風,颱風
1465,1,下面不屬於製作技能的是？,特殊製作,武器製作,防具製作,飾品製作,沒有正確答案
1466,1,不屬於計時副本的是？,哥德房屋,極地迷宮,金字塔,香格里拉,蛇龍巢穴
1467,1,銀光住宅是幾層結構？,5層,4層,6層,7層,8層
1468,1,娜比喜歡做的是？,遊戲,讀書,料理,工作,睡眠
1469,1,誰不是銀光住宅裡的星星矮人？,瑪比,娜比,多比,拉比,卡比
1470,1,銀光住宅入口處的月精靈巡邏隊叫什麼名字？,巴勒夏,米勒夏,娜勒夏,莎勒夏,哈勒夏
1471,1,貝爾法圖書館的主人是誰？,瑞達,瑪達,亞達,沙達,巴達
1472,1,進入貝爾法圖書館秘密書庫的精靈魔法師是誰？,索雷伊,荔茲,佩爾,波拉蒂娜,安娜史塔莎
1473,1,連接神秘森林與天空海的是什麼？,帝國之門,瞬間移動通道,次元移動通道,特殊空間移動裝置,石塔移動裝置
1474,1,充滿魔力的大氣聚集而成的神秘的天上海洋是？,天空海,時空海,飛空海,無公海,加工海
1475,1,擁有吉恩蒂亞最尖端科技的地方是？,亞特蘭提斯,米德卡勒特,貝斯,艾利亞斯,龍京
1476,1,黑月城監獄的忍者是？,上忍,赤影忍者,黑影忍者,白影忍者,紫影忍者
1477,1,申請結婚需要找哪位元NPC？,愛佳,莉莉安,瑪麗斯,普利斯,西斯蒂娜
1478,1,艾利亞斯地下副本是？,地下洞穴,地下水路,地下通道,地下空間,地下遺跡
1479,1,擺在吉娜蒂亞戰士領域的石像是誰的石像？,貞德,正德,賓得,民德,漢德
1480,1,誰是吉恩蒂亞所有聖殿騎士的領導者，而且是吉恩蒂亞的第一位神騎士？,波拉蒂娜,卡馬茵,芮利雅,艾伊爾,詩牧雷哥
1481,1,亡靈巫師手上的東西是？,注射器,長矛,法杖,糖果,木棍
1482,1,電鋸狂人拿在手上的東西是？,電鋸,錘子,菜刀,大炮,改錐
1483,1,得到野蠻族獻上的芭比人偶後開始幫助他們的森林大王是誰？,森林金剛,愛心金剛,芭比金剛,拉裡金剛,金錢金剛
1484,1,擁有變身為蛇的能力，而且試圖滅掉迭爾族的種族是？,阿格修羅,精靈,獸人,矮人,人類
1485,1,羅馬競技場有幾種難度？,4種,3種,5種,6種,7層
1486,1,來自雪原的少數民族，正在尋找如意郎君的少女是？,冰原女獵手,喬基,雪女,毛絨球,鷹身女妖
1487,1,愛麗絲一行中，幫助尋找麥諾的寶石的人是？,凡 基歐,莫恩,葩娜,卡茲諾,喬艾
1488,1,遊擊騎士團的據點在什麼地方？,飛空艇,飛空府,飛空隊,飛空港,飛空網
1489,1,優越的遊擊兵派發的任務—【雷霆般奪取遺物】目前狀況是？,失敗,成功,進行中,保留,沒有正確答案
1490,1,優越的遊擊兵隸屬於哪支部隊？,遊擊騎士團,遊擊偵察團,遊擊支援團,遊擊戰鬥團,遊擊射箭團
1491,1,優越的遊擊兵參軍時的年紀是？,13 歲,17 歲,20 歲,15 歲,21歲
1492,1,優越的遊擊兵的家庭關係是？,妹妹,哥哥,父母,弟弟,姐姐
1493,1,促使優越的遊擊兵由普通士兵加入遊擊騎士團的人物是？,伯約爾勳爵,巴約爾勳爵,艾因哈德勳爵,帝國軍隊長,帝國軍官
1494,1,外表清秀卻最兇惡的怪物少女是？,依萊佳,哈雷茵少女,盧塞利亞,貓神少女,葩娜
1495,1,在水耕農場管理農作物的工作機器人2號是？,柯鬥,沃參,波茲,可愛機器人,破碎機
1496,1,NPC修普勒的功能不包括哪個？,屬性重新分配,建立公會,解散公會,公會大廳服務,沒有正確答案
1497,1,特殊物品的製作材料是？,靈魂盒子,靈魂箱子,靈魂水晶,靈魂袋子,靈魂?子
1498,1,托尼奧的生日是什麼時候？,41202,41233,41172,41263,41141
1499,1,在艾利亞斯採購物品的貿易商人托尼奧來自什麼地方？,亞特蘭提斯,阿法,奧亦奇,貝斯,米德卡勒特
1500,1,物品保管處的總店管理人是誰？,亞輝,希斯,夜景,蘿拉,瑪琳
1501,1,賽蘿保管的“塔瑪莫”是什麼動物？,狐狸,小貓,小狗,兔子,狸子
1502,1,尚恩在艾利亞斯武器店工作了幾年？,3年,4年,2年,5年,6年
1503,1,朵莉亞在物品店工作了幾年？,7年,5年,8年,6年,9年
1504,1,龍京地區的傳送點石塔不包括哪一個？,大蘋果之城,阿爾卡笛亞,山嶽地帶,老虎寺,沒有正確答案
1505,1,無限回廊的魔法師們製作的大門是？,魔法之門,魔力之門,虛空之門,神秘之門,古怪之門
1506,1,聯合公會的分部負責人是誰？,傑伊特,少女,愛因斯特,莎拉,雷娜
1507,1,在神話時代爆發的光明與黑暗的戰鬥中最終打敗魔王的勇敢戰士們的後裔是？,暴風監視者,暴風戰士,暴風突擊隊,暴風守護者,暴風偵察者
1508,1,聊天室的房間類型不包括哪一個？,嘮叨,市場,尋人,會議,普通
1509,1,強大的高階火精靈是誰？,伊普莉特,飛翔護甲,拉伊沃德,德古氏,蛇龍其卡斯
1510,1,兵工廠正在研發的多足步行型機器是？,步行者,閃電,獵戶,破碎機,林豈
1511,1,來自另一個世界的魔物中，屬於最高階魔族/神族之一的存在是？,羅基,盧奇,樂奇,拉基,萊奇
1512,1,兵工廠正在研發的舉行機器人是？,雙Zero,雙O,雙Z,雙U,雙One
1513,1,從東方大陸來到吉恩蒂亞的狐妖，躋身于萌萌彩虹島月度最強者之列的是？,虎仙瑞瑞,虎狼拳師父,幽靈狼少俠,貓神娘娘,虎狼拳師父
1514,1,估計是帝國軍的可疑飛空艇墜落的地點是？,飛空艇墜落地帶,飛空艇降落地帶,飛空艇侵略地帶,飛空艇統治地帶,飛空艇廢墟地帶
1515,1,儲存常用的指令或聊天語句的功能是？,聊天巨集,聊天儲存,聊天記錄,自動聊天,快速聊天
1516,1,用於打扮角色外形的物品商店是？,時裝店,形象店,化妝店,現金店,物品店
1517,1,使用魔法所需的戰鬥裝備是？,魔法石,戒指,法杖,短劍,拳套
1518,1,不屬於行動技能的是？,採集,爬繩,拾取,跳躍,奔跑
1519,1,能對整個頻道說話的功能物品是？,喇叭,揚聲器,?喊,答錄機,播放機
1520,1,能讓玩家原地復活的物品是？,復活的精髓,不屈的意志,轉世的精華,原地復活,復活聖水
1521,1,學習表情的方法是？,用學習書學習,用遊戲幣學習,通過NPC學習,到達一定等級後學習,自動學習
1522,1,效果不同的食物是？,烤鰻魚,烤肉,肉餃子,味增湯,烤肉串
1523,1,不屬於神射手武器的是？,工具箱,短劍,十字弓,弓,沒有正確答案
1524,1,不屬於魔法師武器的是？,靈魂石,拳套,短劍,法杖,魔法石
1525,1,守衛幽靈海盜船的船長是？,唬克船長,船長朱尼,船長紮尼,船長吉尼,船長彌尼
1526,1,恐怖村莊沒有的怪物是？,斯卡魯,無瞳氣球鬼,紅蓮,毒氣缸,幽靈狼人
1527,1,守護山林礦場，擁有一身強橫力量的牛頭怪是？,牛魔王,海妖,海馬,沙魯,斯卡魯
1528,1,嘗試降級時，一次最多能降低幾級？,3級,4級,2級,5級,6級
1529,1,鑲嵌或強化物品時減少的是？,強化耐久度,鑲嵌耐久度,使用耐久度,活性耐久度,效果耐久度
1530,1,把海龍王封印在已冷卻的心臟裡的海龍王巫女是？,佳蒂亞 樹,佳蒂亞 優,佳蒂亞 美,佳蒂亞 良,佳蒂亞 佳
1531,1,食性如餓鬼般殘暴的魔鳥是？,鷹身女妖,冰原女獵手,拉巴娜,冰魔卡妙,藍色芙尼克斯
1532,1,比風速更快的劍擊技能是？,閃影劍,奪命斬,閃光斬,致命斬,強力斬
1533,1,不正確的公會傾向是？,破壞,中立,秩序,混沌,沒有正確答案
1534,1,公會解散後重新創建重新加入的懲罰是幾天？,3天,2天,1天,4天,5天
1535,1,公會等級最高能升到幾級？,15級,13級,18級,20級,25級
1536,1,不屬於結婚效果的是？,使用特殊技能,獎勵屬性效果,查看另一半的位置,使用戒指物品技能,沒有正確答案
1537,1,分手後再次交際的限制時間是幾天？,7天,5天,3天,6天,8天
1538,1,開設個人商店的空間是？,自由市場,拍賣場前面,倉庫前面,全部村莊,艾利亞斯
1539,1,不屬於任務種類的是？,特殊任務,劇情任務,副本任務,每日任務,教學任務
1540,1,沒有隱藏功能的是？,隱藏角色,隱藏快捷欄,隱藏迷你地圖,隱藏系統資訊,隱藏聊天視窗
1541,1,任務指南裡沒有的任務是？,劇情任務,活動任務,普通任務,副本任務,沒有正確答案
1542,1,不屬於劍刃舞者的技能的是？,強力急襲,以氣禦劍,無限劍陣,飛燕滅天功,滅天飛劍術
1543,4,用雞蛋建造的城堡是？,唉唷唉唷城,煎雞蛋城,雞蛋雞蛋城,蛋捲城,煮雞蛋城
1544,4,春值君收購的漢堡店在哪裡呢？,巨無霸,春值漢堡,春值套餐,春值漢堡包,春值王
1545,4,生薑製造的餅人是什麼呢？,甜圈薑餅人,生薑人,生薑吐司人,生薑麵包人,生薑硬面包人
1546,4,象徵自由的戒指是？,自由戒指,自有戒指,絕對戒指,普利斯戒指,彈簧
1547,4,熊和狼生的幼崽是什麼呢？,貝奧武夫,熊狼,狼熊,小熊,狼人
1548,4,用鑽石製作的戒指是？,鑽石戒指,閃亮戒指,礦石戒指,高強度戒指,白色戒指
1549,4,書裡面的蟲子是？,書蟲,書呆子,讀書狂,昆蟲圖鑒,蟲子學習書
1550,4,魚裡面，學歷最高的魚是？,魚博士,青花魚,金槍魚,鮭魚,海豚
1551,4,王摔倒時發出的聲音是？,金剛,森林金剛,落法！,愛心金剛,?當當
1552,4,被凍住的鴨子是？,山坡,可達鴨,唐老鴨,宅男,?當當
1553,4,“羅馬字母”一共有幾個字？,三個字,二十五個字,五十字,二十四字,一字
1554,4,世上最善良的獅子是？,志願者,國產獅子,死靈使者,獅子吼,獅子王
1555,4,奶奶最喜歡的船是？,爺爺,羅州梨,唧唧喳,參拜,丘比
1556,4,白雪公主是吃什麼死的呢？,年紀,毒蘋果,矮人的料理,毒蘑菇,莎拉 亞希羅的料理
