ID,_Sequence,_ImageResource,_Type,_Message_Ani_Index1,_Message_Probability1,_Message1_1,_Message1_2,_Message1_3,_Message_Ani_Index2,_Message_Probability2,_Message2_1,_Message2_2,_Message2_3,_Message_Ani_Index3,_Message_Probability3,_Message3_1,_Message3_2,_Message3_3,_Stage,_Name,_Icon,_IconIndex,_Description,_Tip,_Name_Visible,_Hp_Visible,_Creation_FX,_Shadow_Visible,_Mark_Icon,_Mark_IconIndex,_BossHPCount
810002985,3_226_03,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的戰鬥蜂後備軍 202Lv,0,0,,,1,1,0,1,10007000,3,1
810002986,2_003_29,2_003_29_10,1,0,0,,,,0,0,,,,0,0,,,,310,青空城的禦守蒲公英 202Lv,0,0,,,1,1,0,1,10007000,3,1
810002987,3_174_01,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的老虎 202Lv,10004001,90,,,1,1,0,1,10007000,3,1
810002988,2_700_21,,1,0,0,,,,0,0,,,,0,0,,,,310,,0,0,,,0,0,0,0,0,0,1
810002989,2_800_10,,1,0,0,,,,0,0,,,,0,0,,,,310,,0,0,,,0,0,0,0,0,0,1
810002990,3_044_02,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的奧勒昆 203Lv,10004001,18,,,1,1,0,1,10007000,5,1
810002991,2_003_35,2_003_35_10,1,0,0,,,,0,0,,,,0,0,,,,310,青空城的貓怪 204Lv,0,0,,,1,1,0,1,10007000,3,1
810002992,3_224_01,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的惡魔的靈魂 204Lv,0,0,,,1,1,0,1,10007000,3,1
810002993,2_002_27,2_002_27_10,1,0,0,,,,0,0,,,,0,0,,,,310,青空城的綠龍 204Lv,10004000,120,,,1,1,0,1,10007000,3,1
810002994,2_001_87,2_001_87_10,1,0,0,,,,0,0,,,,0,0,,,,310,青空城的森林金剛 204Lv,10004000,85,,,1,1,0,1,10007000,3,1
810002995,3_207_02,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的藍藍露咪 204Lv,10004000,1,,,1,1,0,1,10007000,3,1
810002996,3_216_02,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的白幽靈君 204Lv,10004000,1,,,1,1,0,1,10007000,3,1
810002997,3_188_01,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的戰鬥貓咪 204Lv,0,0,,,1,1,0,1,10007000,3,1
810002998,3_230_01,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的卡麥隆 204Lv,0,0,,,1,1,0,1,10007000,3,1
810002999,2_003_33,2_003_33_10,1,0,0,,,,0,0,,,,0,0,,,,310,青空城的威伊特雷斯 204Lv,0,0,,,1,1,0,1,10007000,3,1
810003000,2_700_21,,1,0,0,,,,0,0,,,,0,0,,,,310,,0,0,,,0,0,0,0,0,0,1
810003001,2_800_10,,1,0,0,,,,0,0,,,,0,0,,,,310,,0,0,,,0,0,0,0,0,0,1
810003002,3_046_02,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的雪麗絲搭 205Lv,10004001,20,,,1,1,0,1,10007000,5,1
810003003,3_230_01,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的卡麥隆 206Lv,0,0,,,1,1,0,1,10007000,3,1
810003004,3_213_02,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的嘻哈布丁 206Lv,10004000,1,,,1,1,0,1,10007000,3,1
810003005,3_217_01,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的惡魔小哥 206Lv,10004000,1,,,1,1,0,1,10007000,3,1
810003006,3_203_01,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的貝爾德波尼爾 206Lv,10004001,172,,,1,1,0,1,10007000,3,1
810003007,3_225_02,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的翡翠綠泥人 206Lv,0,0,,,1,1,0,1,10007000,3,1
810003008,2_003_25,2_003_25_10,1,0,0,,,,0,0,,,,0,0,,,,310,青空城愉快的克利魯斯 206Lv,0,0,,,1,1,0,1,10007000,3,1
810003009,3_025_01,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的凱米拉 206Lv,10004000,163,,,1,1,0,1,10007000,3,1
810003010,2_002_88,2_002_88_10,1,0,0,,,,0,0,,,,0,0,,,,310,青空城的狼新娘 206Lv,0,0,,,1,1,0,1,10007000,3,1
810003011,2_001_73,2_001_73_10,1,0,0,,,,0,0,,,,0,0,,,,310,青空城的蟻后 206Lv,10004000,74,,,1,1,0,1,10007000,3,1
810003012,2_700_21,,1,0,0,,,,0,0,,,,0,0,,,,310,,0,0,,,0,0,0,0,0,0,1
810003013,2_800_10,,1,0,0,,,,0,0,,,,0,0,,,,310,,0,0,,,0,0,0,0,0,0,1
810003014,3_045_01,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的塔嵐鬥斯 207Lv,10004001,19,,,1,1,0,1,10007000,5,1
810003015,2_003_35,2_003_35_10,1,0,0,,,,0,0,,,,0,0,,,,310,青空城的貓怪 208Lv,0,0,,,1,1,0,1,10007000,3,1
810003016,3_208_02,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的秋日安蒂 208Lv,10004000,1,,,1,1,0,1,10007000,3,1
810003017,3_221_02,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的醬油先生 208Lv,10004000,1,,,1,1,0,1,10007000,3,1
810003018,3_201_02,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的舉著斧頭的愛音惠萊爾 208Lv,0,0,,,1,1,0,1,10007000,3,1
810003019,3_223_01,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的龍龍希野巴 208Lv,0,0,,,1,1,0,1,10007000,3,1
810003020,3_227_01,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的雷鈦 208Lv,0,0,,,1,1,0,1,10007000,3,1
810003021,2_003_30,2_003_30_10,1,0,0,,,,0,0,,,,0,0,,,,310,青空城的禦守繡球花 208Lv,0,0,,,1,1,0,1,10007000,3,1
810003022,3_084_01,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的南瓜燈籠 208Lv,0,0,,,1,1,0,1,10007000,3,1
810003023,3_219_02,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的卡片術士莫藍 208Lv,10004000,1,,,1,1,0,1,10007000,3,1
810003024,2_700_21,,1,0,0,,,,0,0,,,,0,0,,,,310,,0,0,,,0,0,0,0,0,0,1
810003025,2_800_10,,1,0,0,,,,0,0,,,,0,0,,,,310,,0,0,,,0,0,0,0,0,0,1
810003026,3_205_01,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的莉莉 209Lv,10004001,173,,,1,1,0,1,10007000,5,1
810003027,3_230_01,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的卡麥隆 210Lv,0,0,,,1,1,0,1,10007000,3,1
810003028,3_209_01,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的爆彈花花 210Lv,10004000,1,,,1,1,0,1,10007000,3,1
810003029,3_216_01,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的黑幽靈君 210Lv,10004000,1,,,1,1,0,1,10007000,3,1
810003030,3_189_01,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的泰勒族家貓 210Lv,0,0,,,1,1,0,1,10007000,3,1
810003031,3_224_02,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的惡魔的怨念 210Lv,0,0,,,1,1,0,1,10007000,3,1
810003032,2_003_22,2_003_22_10,1,0,0,,,,0,0,,,,0,0,,,,310,青空城的蝸牛泡泡怪 210Lv,0,0,,,1,1,0,1,10007000,3,1
810003033,3_063_01,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的機甲戰士 210Lv,10004000,1,,,1,1,0,1,10007000,3,1
810003034,2_002_44,2_002_44_10,1,0,0,,,,0,0,,,,0,0,,,,310,青空城的司戴高 210Lv,10004000,134,,,1,1,0,1,10007000,3,1
810003035,2_001_21,2_001_21_10,1,0,0,,,,0,0,,,,0,0,,,,310,青空城的大王哥布林 210Lv,10004000,9,,,1,1,0,1,10007000,3,1
810003036,2_700_21,,1,0,0,,,,0,0,,,,0,0,,,,310,,0,0,,,0,0,0,0,0,0,1
810003037,2_800_10,,1,0,0,,,,0,0,,,,0,0,,,,310,,0,0,,,0,0,0,0,0,0,1
810003038,3_212_01,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的西爾戈斯 211Lv,10004001,197,,,1,1,0,1,10007000,5,1
810003039,3_231_01,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的樹葉怪 212Lv,0,0,,,1,1,0,1,10007000,3,1
810003040,3_213_01,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的星際布丁 212Lv,10004000,1,,,1,1,0,1,10007000,3,1
810003041,3_217_02,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的惡魔小哥 212Lv,10004000,1,,,1,1,0,1,10007000,3,1
810003042,3_200_02,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的索爾 212Lv,0,0,,,1,1,0,1,10007000,3,1
810003043,3_225_03,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的紅寶石泥人 212Lv,0,0,,,1,1,0,1,10007000,3,1
810003044,2_003_26,2_003_26_10,1,0,0,,,,0,0,,,,0,0,,,,310,青空城的悲傷克利魯斯 212Lv,0,0,,,1,1,0,1,10007000,3,1
810003045,3_080_01,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的海星蛙 212Lv,0,0,,,1,1,0,1,10007000,3,1
810003046,3_112_01,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的羅基 212Lv,10004001,15,,,1,1,0,1,10007000,3,1
810003047,3_133_01,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的凱貝羅斯 212Lv,10004001,83,,,1,1,0,1,10007000,3,1
810003048,2_700_21,,1,0,0,,,,0,0,,,,0,0,,,,310,,0,0,,,0,0,0,0,0,0,1
810003049,2_800_10,,1,0,0,,,,0,0,,,,0,0,,,,310,,0,0,,,0,0,0,0,0,0,1
810003050,3_229_01,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的布迪德古氏 213Lv,10004001,215,,,1,1,0,1,10007000,5,1
810003051,3_230_01,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的卡麥隆 214Lv,0,0,,,1,1,0,1,10007000,3,1
810003052,3_208_03,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的蔭影安蒂 214Lv,10004000,1,,,1,1,0,1,10007000,3,1
810003053,3_215_01,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的三角飯糰先生 214Lv,10004000,1,,,1,1,0,1,10007000,3,1
810003054,3_187_01,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的露娜莉絲 214Lv,0,0,,,1,1,0,1,10007000,3,1
810003055,3_223_02,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的龍龍拉久那 214Lv,0,0,,,1,1,0,1,10007000,3,1
810003056,3_227_02,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的雷鈦戰士 214Lv,0,0,,,1,1,0,1,10007000,3,1
810003057,2_003_31,2_003_31_10,1,0,0,,,,0,0,,,,0,0,,,,310,青空城的威伊特魯諾 214Lv,0,0,,,1,1,0,1,10007000,3,1
810003058,3_195_01,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的維多利亞 214Lv,10004000,1,,,1,1,0,1,10007000,3,1
810003059,3_105_01,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的沃參 214Lv,10004001,8,,,1,1,0,1,10007000,3,1
810003060,2_700_21,,1,0,0,,,,0,0,,,,0,0,,,,310,,0,0,,,0,0,0,0,0,0,1
810003061,2_800_10,,1,0,0,,,,0,0,,,,0,0,,,,310,,0,0,,,0,0,0,0,0,0,1
810003062,3_199_01,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的奧丁 215Lv,10004001,164,,,1,1,0,1,10007000,5,1
810003063,3_231_01,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的樹葉怪 216Lv,0,0,,,1,1,0,1,10007000,3,1
810003064,3_211_01,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的歐蕪族忍者 216Lv,10004000,1,,,1,1,0,1,10007000,3,1
810003065,3_222_02,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的活人的幽靈 216Lv,10004000,1,,,1,1,0,1,10007000,3,1
810003066,3_189_02,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的家貓 216Lv,0,0,,,1,1,0,1,10007000,3,1
810003067,3_224_03,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的混沌的靈魂碎片 216Lv,0,0,,,1,1,0,1,10007000,3,1
810003068,2_003_23,2_003_23_10,1,0,0,,,,0,0,,,,0,0,,,,310,青空城的泥塊泡泡 216Lv,0,0,,,1,1,0,1,10007000,3,1
810003069,3_065_01,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的霏霏 216Lv,10004000,1,,,1,1,0,1,10007000,3,1
810003070,2_002_76,2_002_76_10,1,0,0,,,,0,0,,,,0,0,,,,310,青空城的鷹身女妖 216Lv,10004000,218,,,1,1,0,1,10007000,3,1
810003071,2_001_22,2_001_22_10,1,0,0,,,,0,0,,,,0,0,,,,310,青空城的魔王哥布林 216Lv,10004000,81,,,1,1,0,1,10007000,3,1
810003072,2_700_21,,1,0,0,,,,0,0,,,,0,0,,,,310,,0,0,,,0,0,0,0,0,0,1
810003073,2_800_10,,1,0,0,,,,0,0,,,,0,0,,,,310,,0,0,,,0,0,0,0,0,0,1
810003074,3_229_01,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的布迪德古氏 217Lv,10004001,215,,,1,1,0,1,10007000,5,1
810003075,2_003_37,2_003_37_10,1,0,0,,,,0,0,,,,0,0,,,,310,青空城的塔帕摩爾 218Lv,0,0,,,1,1,0,1,10007000,3,1
810003076,3_214_02,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的布丁弟 218Lv,10004000,1,,,1,1,0,1,10007000,3,1
810003077,3_201_01,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的舉著槍的愛音惠萊爾 218Lv,0,0,,,1,1,0,1,10007000,3,1
810003078,3_190_01,,6,11,100,龍的威嚴下跪下吧!,,,0,0,,,,0,0,,,,310,青空城的漆黑的龍劍士 218Lv,10004001,158,,,1,1,0,1,10007000,3,1
810003079,3_226_01,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的戰鬥蜂突擊軍 218Lv,0,0,,,1,1,0,1,10007000,3,1
810003080,2_003_27,2_003_27_10,1,0,0,,,,0,0,,,,0,0,,,,310,青空城的憤怒克利魯斯 218Lv,0,0,,,1,1,0,1,10007000,3,1
810003081,3_049_01,,6,2,33,趕快來吧!~ 趕快~!,趕快來吧!~ 趕快~!,趕快來吧!~ 趕快~!,0,0,,,,0,0,,,,310,青空城的冬將軍 218Lv,0,0,,,1,1,0,1,10007000,3,1
810003082,3_132_01,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的帝國軍魔道泥人 218Lv,10004001,74,,,1,1,0,1,10007000,3,1
810003083,3_117_01,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的綠色神官 218Lv,10004000,1,,,1,1,0,1,10007000,3,1
810003084,2_700_21,,1,0,0,,,,0,0,,,,0,0,,,,310,,0,0,,,0,0,0,0,0,0,1
810003085,2_800_10,,1,0,0,,,,0,0,,,,0,0,,,,310,,0,0,,,0,0,0,0,0,0,1
810003086,3_228_01,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的哈瓦 219Lv,10004001,234,,,1,1,0,1,10007000,5,1
810003087,3_231_01,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的樹葉怪 220Lv,0,0,,,1,1,0,1,10007000,3,1
810003088,3_207_01,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的巧克露咪 220Lv,10004000,1,,,1,1,0,1,10007000,3,1
810003089,3_215_02,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的拌飯先生 220Lv,10004000,1,,,1,1,0,1,10007000,3,1
810003090,3_187_02,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的露娜莉絲 220Lv,0,0,,,1,1,0,1,10007000,3,1
810003091,3_223_03,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的龍龍畢安托 220Lv,0,0,,,1,1,0,1,10007000,3,1
810003092,3_227_03,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的兔子雷鈦 220Lv,0,0,,,1,1,0,1,10007000,3,1
810003093,2_003_32,2_003_32_10,1,0,0,,,,0,0,,,,0,0,,,,310,青空城的威伊特莉娜 220Lv,0,0,,,1,1,0,1,10007000,3,1
810003094,2_002_25,2_002_25_10,1,0,0,,,,0,0,,,,0,0,,,,310,青空城的牛魔王 220Lv,10004000,165,,,1,1,0,1,10007000,3,1
810003095,2_002_00,2_002_00_10,1,0,0,,,,0,0,,,,0,0,,,,310,青空城的金剛芭比 220Lv,10004000,98,,,1,1,0,1,10007000,3,1
810003096,2_700_21,,1,0,0,,,,0,0,,,,0,0,,,,310,,0,0,,,0,0,0,0,0,0,1
810003097,2_800_10,,1,0,0,,,,0,0,,,,0,0,,,,310,,0,0,,,0,0,0,0,0,0,1
810003098,3_185_02,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的 MD 221Lv,10004001,149,,,1,1,0,1,10007000,5,1
810003099,2_003_37,2_003_37_10,1,0,0,,,,0,0,,,,0,0,,,,310,青空城的塔帕摩爾 222Lv,0,0,,,1,1,0,1,10007000,3,1
810003100,3_210_01,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的大地族暴走娃 SCV 222Lv,10004000,1,,,1,1,0,1,10007000,3,1
810003101,3_222_02,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的徐羅賢活人的幽靈 222Lv,10004000,1,,,1,1,0,1,10007000,3,1
810003102,3_202_01,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的赫雷司貝格 222Lv,0,0,,,1,1,0,1,10007000,3,1
810003103,3_225_01,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的紫水晶泥人 222Lv,0,0,,,1,1,0,1,10007000,3,1
810003104,2_003_24,2_003_24_10,1,0,0,,,,0,0,,,,0,0,,,,310,青空城的果凍泡泡 222Lv,0,0,,,1,1,0,1,10007000,3,1
810003105,3_066_01,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的閃電 222Lv,10004000,1,,,1,1,0,1,10007000,3,1
810003106,3_080_01,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的海星蛙 222Lv,0,0,,,1,1,0,1,10007000,3,1
810003107,3_064_01,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的女王蜂 222Lv,10004000,1,,,1,1,0,1,10007000,3,1
810003108,2_700_21,,1,0,0,,,,0,0,,,,0,0,,,,310,,0,0,,,0,0,0,0,0,0,1
810003109,2_800_10,,1,0,0,,,,0,0,,,,0,0,,,,310,,0,0,,,0,0,0,0,0,0,1
810003110,3_229_01,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的布迪德古氏 223Lv,10004001,215,,,1,1,0,1,10007000,5,1
810003111,2_003_36,2_003_36_10,1,0,0,,,,0,0,,,,0,0,,,,310,青空城的奈潘泰茲 224Lv,0,0,,,1,1,0,1,10007000,3,1
810003112,3_214_01,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的布丁妹 224Lv,10004000,1,,,1,1,0,1,10007000,3,1
810003113,3_201_02,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的舉著槍的愛音惠萊爾 224Lv,0,0,,,1,1,0,1,10007000,3,1
810003114,3_190_02,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的冥王水劍士 224Lv,0,0,,,1,1,0,1,10007000,3,1
810003115,3_226_02,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的戰鬥蜂護衛軍 224Lv,0,0,,,1,1,0,1,10007000,3,1
810003116,2_003_28,2_003_28_10,1,0,0,,,,0,0,,,,0,0,,,,310,青空城的禦守玫瑰 224Lv,0,0,,,1,1,0,1,10007000,3,1
810003117,3_168_01,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的醬缸怪 224Lv,10004001,125,,,1,1,0,1,10007000,3,1
810003118,3_088_01,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的獵戶 224Lv,10004000,1,,,1,1,0,1,10007000,3,1
810003119,3_053_01,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的饑渴之劍 224Lv,10004000,193,,,1,1,0,1,10007000,3,1
810003120,2_700_21,,1,0,0,,,,0,0,,,,0,0,,,,310,,0,0,,,0,0,0,0,0,0,1
810003121,2_800_10,,1,0,0,,,,0,0,,,,0,0,,,,310,,10004001,34,,,0,0,0,0,0,0,1
810003122,3_228_01,,6,0,0,,,,0,0,,,,0,0,,,,310,青空城的哈瓦 225Lv,10004001,234,,,1,1,0,1,10007000,5,1
810003123,3_229_01,,6,0,0,,,,0,0,,,,0,0,,,,319,布迪德古氏,0,0,,,1,1,0,1,10007000,2,1
810003124,2_800_10,,1,0,0,,,,0,0,,,,0,0,,,,319,高級礦物,0,0,,,0,0,0,1,0,0,1
812010444,1_099_85,1_099_85_10,2,0,0,,,,0,0,,,,0,0,,,,"306,308",,0,0,,,1,1,0,1,0,0,1
812010445,1_099_86,1_099_86_10,2,0,0,,,,0,0,,,,0,0,,,,"306,308",,0,0,,,1,1,0,1,0,0,1
812010446,1_099_87,1_099_87_10,2,0,0,,,,0,0,,,,0,0,,,,"306,308,333",,0,0,,,1,1,0,1,0,0,1
812010447,1_099_88,1_099_88_10,2,0,0,,,,0,0,,,,0,0,,,,"306,308",,0,0,,,1,1,0,1,0,0,1
812010448,1_099_89,1_099_89_10,2,0,0,,,,0,0,,,,0,0,,,,"306,308",,0,0,,,1,1,0,1,0,0,1
812010449,1_099_90,1_099_90_10,2,0,0,,,,0,0,,,,0,0,,,,"306,308,319",,0,0,,,1,1,0,1,0,0,1
812010450,1_099_91,1_099_91_10,2,0,0,,,,0,0,,,,0,0,,,,"306,308,319",,0,0,,,1,1,0,1,0,0,1
812010451,1_099_92,1_099_92_10,2,0,0,,,,0,0,,,,0,0,,,,"306,308",,0,0,,,1,1,0,1,0,0,1
810003125,3_600_47,,6,0,0,若擊倒我的話，將會面臨一個考驗~~,哼，好啊! 以20億彩虹幣妥協如何? 若想要詳細的討論，就用手機吧!,若擊倒我的話，競技場攻略會失敗!,0,0,,,,0,0,,,,1,頂級的竹偶,10004000,31,,,0,0,18070,1,0,0,1
810003126,3_600_47,,6,0,0,若擊倒我的話，將會面臨一個考驗~~,哼，好啊! 以20億彩虹幣妥協如何? 若想要詳細的討論，就用手機吧!,若擊倒我的話，競技場攻略會失敗!,0,0,,,,0,0,,,,1,頂級的竹偶,10004000,31,,,0,0,18070,1,0,0,1
810003127,3_600_47,,6,0,0,若擊倒我的話，將會面臨一個考驗~~,哼，好啊! 以20億彩虹幣妥協如何? 若想要詳細的討論，就用手機吧!,若擊倒我的話，競技場攻略會失敗!,0,0,,,,0,0,,,,1,頂級的竹偶,10004000,31,,,0,0,18070,1,0,0,1
810003128,3_600_47,,6,0,0,若擊倒我的話，將會面臨一個考驗~~,哼，好啊! 以20億彩虹幣妥協如何? 若想要詳細的討論，就用手機吧!,若擊倒我的話，競技場攻略會失敗!,0,0,,,,0,0,,,,1,頂級的竹偶,10004000,31,,,0,0,18070,1,0,0,1
810003129,3_600_47,,6,0,0,若擊倒我的話，將會面臨一個考驗~~,哼，好啊! 以20億彩虹幣妥協如何? 若想要詳細的討論，就用手機吧!,若擊倒我的話，競技場攻略會失敗!,0,0,,,,0,0,,,,1,頂級的竹偶,10004000,31,,,0,0,18070,1,0,0,1
810003130,3_600_47,,6,0,0,若擊倒我的話，將會面臨一個考驗~~,哼，好啊! 以20億彩虹幣妥協如何? 若想要詳細的討論，就用手機吧!,若擊倒我的話，競技場攻略會失敗!,0,0,,,,0,0,,,,1,頂級的竹偶,10004000,31,,,0,0,18070,1,0,0,1
810003131,3_600_47,,6,0,0,若擊倒我的話，將會面臨一個考驗~~,哼，好啊! 以20億彩虹幣妥協如何? 若想要詳細的討論，就用手機吧!,若擊倒我的話，競技場攻略會失敗!,0,0,,,,0,0,,,,1,頂級的竹偶,10004000,31,,,0,0,18070,1,0,0,1
810003132,3_600_47,,6,0,0,若擊倒我的話，將會面臨一個考驗~~,哼，好啊! 以20億彩虹幣妥協如何? 若想要詳細的討論，就用手機吧!,若擊倒我的話，競技場攻略會失敗!,0,0,,,,0,0,,,,1,頂級的竹偶,10004000,31,,,0,0,18070,1,0,0,1
815100038,2_549_03,2_549_03_10,4,0,0,,,,0,0,,,,0,0,,,,,,0,0,,,1,0,0,0,0,0,1
815000580,2_549_01,2_549_01_10,4,0,0,,,,0,0,,,,0,0,,,,,,0,0,,,1,0,0,0,0,0,1
815100040,2_549_02,2_549_02_10,4,0,0,,,,0,0,,,,0,0,,,,,,0,0,,,1,0,0,0,0,0,1
815100039,2_556_03,2_556_03_10,4,0,0,,,,0,0,,,,0,0,,,,,,0,0,,,1,0,0,0,0,0,1
815000582,2_556_01,2_556_01_10,4,0,0,,,,0,0,,,,0,0,,,,,,0,0,,,1,0,0,0,0,0,1
815000583,2_556_02,2_556_02_10,4,0,0,,,,0,0,,,,0,0,,,,,,0,0,,,1,0,0,0,0,0,1
815100041,2_554_03,2_554_03_10,4,0,0,,,,0,0,,,,0,0,,,,,,0,0,,,1,0,0,0,0,0,1
815000584,2_554_01,2_554_01_10,4,0,0,,,,0,0,,,,0,0,,,,,,0,0,,,1,0,0,0,0,0,1
815000585,2_554_02,2_554_02_10,4,0,0,,,,0,0,,,,0,0,,,,,,0,0,,,1,0,0,0,0,0,1
810003133,2_001_75,2_001_75_10,1,0,0,,,,0,0,,,,0,0,,,,15,挖地耶比爸爸,10004000,76,,,1,1,0,1,10007000,2,1
810003134,2_001_01,2_001_01_10,1,4,33,竟然這樣對待彩虹島物語的吉祥物，嗚嗚...,可不可以友善的對待啊?,竟然企劃這種不像話的活動!!,0,0,,,,0,0,,,,"207,411,484,485,486,487",Goal~耶比妹妹,10004000,1,,,1,1,0,1,10007000,1,1
810003135,2_001_92,2_001_92_10,1,0,0,,,,0,0,,,,0,0,,,,207,無限水圖騰,10004000,90,,,0,0,0,0,0,0,1
810003136,2_002_23,2_002_23_10,1,0,0,,,,0,0,,,,0,0,,,,207,活動型超級瑪琍砲彈,0,0,,,1,0,0,0,0,0,1
810003137,2_600_02,2_600_02_10,1,1,33,若想要詳細的對話，那麼就用即時通訊吧~☆,,,0,0,,,,0,0,,,,207,練習竹偶,10004000,31,,,1,1,0,1,0,0,1
810003138,2_700_21,,1,0,0,,,,0,0,,,,0,0,,,,207,,0,0,,,0,0,0,0,0,0,1
810003139,2_800_01,2_800_01_10,1,0,0,,,,0,0,,,,0,0,,,,207,寶箱子,0,0,,,0,0,0,1,0,0,1
810003140,3_119_02,,6,0,0,,,,0,0,,,,0,0,,,,207,設計成攻擊雪爾奇的黑豆羊,10004001,44,,,1,1,0,1,10007000,2,1
810003141,3_1029_01,,6,0,0,,,,0,0,,,,0,0,,,,207,設計成攻擊雪爾奇的小豆士兵,10004001,49,,,1,1,0,1,10007000,3,1
810003142,2_002_95,2_002_95_10,1,0,0,,,,0,0,,,,0,0,,,,207,設計成攻擊雪爾奇的胡桃夾子,10004000,1,,,1,1,0,1,10007000,2,1
810003143,3_1006_01,,6,0,0,,,,0,0,,,,0,0,,,,207,設計成攻擊雪爾奇的狐狸巡邏兵,10004000,11,,,1,1,0,1,10007000,2,1
