ID,_Name,_Description,_Application_Type,_OptionGroup,_OptionLevel,_Effect,_Effect_Type,_Option_Min,_Option_Max,_Enchant_Min,_Enchant_Max
25808,Lv8 武器攻擊力 %+d,Lv8 武器攻擊力 %+d ~ %+d,0,10800,8,1,492,8,8,1,1
25809,Lv9 武器攻擊力 %+d,Lv9 武器攻擊力 %+d ~ %+d,0,10800,9,1,492,9,9,1,1
25810,Lv10 武器攻擊力 %+d,Lv10 武器攻擊力 %+d ~ %+d,0,10800,10,1,492,10,10,1,1
25831,Lv11 武器攻擊力 %+d,Lv11 武器攻擊力 %+d ~ %+d,0,10800,11,1,492,10,10,1,1
25832,Lv12 武器攻擊力 %+d,Lv12 武器攻擊力 %+d ~ %+d,0,10800,12,1,492,10,10,1,1
25833,Lv13 武器攻擊力 %+d,Lv13 武器攻擊力 %+d ~ %+d,0,10800,13,1,492,10,10,1,1
25834,Lv14 武器攻擊力 %+d,Lv14 武器攻擊力 %+d ~ %+d,0,10800,14,1,492,10,10,1,1
25835,Lv15 武器攻擊力 %+d,Lv15 武器攻擊力 %+d ~ %+d,0,10800,15,1,492,10,10,1,1
25811,Lv1 武器攻擊力 %+d,Lv1 武器攻擊力 %+d ~ %+d,0,10800,1,1,492,1,2,1,2
25812,Lv2 武器攻擊力 %+d,Lv2 武器攻擊力 %+d ~ %+d,0,10800,2,1,492,2,4,1,2
25813,Lv3 武器攻擊力 %+d,Lv3 武器攻擊力 %+d ~ %+d,0,10800,3,1,492,3,6,1,2
25814,Lv4 武器攻擊力 %+d,Lv4 武器攻擊力 %+d ~ %+d,0,10800,4,1,492,4,8,1,2
25815,Lv5 武器攻擊力 %+d,Lv5 武器攻擊力 %+d ~ %+d,0,10800,5,1,492,5,10,1,2
25816,Lv6 武器攻擊力 %+d,Lv6 武器攻擊力 %+d ~ %+d,0,10800,6,1,492,6,12,1,2
25817,Lv7 武器攻擊力 %+d,Lv7 武器攻擊力 %+d ~ %+d,0,10800,7,1,492,7,14,1,2
25818,Lv8 武器攻擊力 %+d,Lv8 武器攻擊力 %+d ~ %+d,0,10800,8,1,492,8,16,1,2
25819,Lv9 武器攻擊力 %+d,Lv9 武器攻擊力 %+d ~ %+d,0,10800,9,1,492,9,18,1,2
25820,Lv10 武器攻擊力 %+d,Lv10 武器攻擊力 %+d ~ %+d,0,10800,10,1,492,10,20,1,2
25821,Lv11 武器攻擊力 %+d,Lv11 武器攻擊力 %+d ~ %+d,0,10800,11,1,492,10,20,1,2
25822,Lv12 武器攻擊力 %+d,Lv12 武器攻擊力 %+d ~ %+d,0,10800,12,1,492,10,20,1,2
25823,Lv13 武器攻擊力 %+d,Lv13 武器攻擊力 %+d ~ %+d,0,10800,13,1,492,10,20,1,2
25824,Lv14 武器攻擊力 %+d,Lv14 武器攻擊力 %+d ~ %+d,0,10800,14,1,492,10,20,1,2
25825,Lv15 武器攻擊力 %+d,Lv15 武器攻擊力 %+d ~ %+d,0,10800,15,1,492,10,20,1,2
25901,Lv1 魔法傷害%+d,Lv1 魔法傷害%+d ~ %+d,0,10900,1,1,240,1,2,1,2
25902,Lv2 魔法傷害%+d,Lv2 魔法傷害%+d ~ %+d,0,10900,2,1,240,3,5,3,4
25903,Lv3 魔法傷害%+d,Lv3 魔法傷害%+d ~ %+d,0,10900,3,1,240,7,10,5,6
25904,Lv4 魔法傷害%+d,Lv4 魔法傷害%+d ~ %+d,0,10900,4,1,240,13,17,7,9
25905,Lv5 魔法傷害%+d,Lv5 魔法傷害%+d ~ %+d,0,10900,5,1,240,20,26,9,12
25906,Lv6 魔法傷害%+d,Lv6 魔法傷害%+d ~ %+d,0,10900,6,1,240,28,38,10,14
25907,Lv7 魔法傷害%+d,Lv7 魔法傷害%+d ~ %+d,0,10900,7,1,240,38,53,13,19
25908,Lv8 魔法傷害%+d,Lv8 魔法傷害%+d ~ %+d,0,10900,8,1,240,50,70,15,22
25909,Lv9 魔法傷害%+d,Lv9 魔法傷害%+d ~ %+d,0,10900,9,1,240,64,93,17,28
25910,Lv10 魔法傷害%+d,Lv10 魔法傷害%+d ~ %+d,0,10900,10,1,240,79,120,19,34
25931,Lv11 魔法傷害%+d,Lv11 魔法傷害%+d ~ %+d,0,10900,11,1,240,79,120,19,34
25932,Lv12 魔法傷害%+d,Lv12 魔法傷害%+d ~ %+d,0,10900,12,1,240,79,120,19,34
25933,Lv13 魔法傷害%+d,Lv13 魔法傷害%+d ~ %+d,0,10900,13,1,240,79,120,19,34
25934,Lv14 魔法傷害%+d,Lv14 魔法傷害%+d ~ %+d,0,10900,14,1,240,79,120,19,34
25935,Lv15 魔法傷害%+d,Lv15 魔法傷害%+d ~ %+d,0,10900,15,1,240,79,120,19,34
25911,Lv1 魔法傷害%+d,Lv1 魔法傷害%+d ~ %+d,0,10900,1,1,240,3,6,3,6
25912,Lv2 魔法傷害%+d,Lv2 魔法傷害%+d ~ %+d,0,10900,2,1,240,12,18,9,12
25913,Lv3 魔法傷害%+d,Lv3 魔法傷害%+d ~ %+d,0,10900,3,1,240,27,36,15,18
25914,Lv4 魔法傷害%+d,Lv4 魔法傷害%+d ~ %+d,0,10900,4,1,240,48,63,21,27
25915,Lv5 魔法傷害%+d,Lv5 魔法傷害%+d ~ %+d,0,10900,5,1,240,75,99,27,36
25916,Lv6 魔法傷害%+d,Lv6 魔法傷害%+d ~ %+d,0,10900,6,1,240,105,141,30,42
25917,Lv7 魔法傷害%+d,Lv7 魔法傷害%+d ~ %+d,0,10900,7,1,240,144,198,39,57
25918,Lv8 魔法傷害%+d,Lv8 魔法傷害%+d ~ %+d,0,10900,8,1,240,189,264,45,66
25919,Lv9 魔法傷害%+d,Lv9 魔法傷害%+d ~ %+d,0,10900,9,1,240,240,348,51,84
25920,Lv10 魔法傷害%+d,Lv10 魔法傷害%+d ~ %+d,0,10900,10,1,240,297,450,57,102
25921,Lv11 魔法傷害%+d,Lv11 魔法傷害%+d ~ %+d,0,10900,11,1,240,297,450,57,102
25922,Lv12 魔法傷害%+d,Lv12 魔法傷害%+d ~ %+d,0,10900,12,1,240,297,450,57,102
25923,Lv13 魔法傷害%+d,Lv13 魔法傷害%+d ~ %+d,0,10900,13,1,240,297,450,57,102
25924,Lv14 魔法傷害%+d,Lv14 魔法傷害%+d ~ %+d,0,10900,14,1,240,297,450,57,102
25925,Lv15 魔法傷害%+d,Lv15 魔法傷害%+d ~ %+d,0,10900,15,1,240,297,450,57,102
26111,Lv1 屬性發生率 %+d％,Lv1 屬性發生率 %+d％ ~ %+d％,0,6100,1,1,136,1,54,0,0
26112,Lv2 屬性發生率 %+d％,Lv2 屬性發生率 %+d％ ~ %+d％,0,6100,2,1,136,1,131,0,0
26113,Lv3 屬性發生率 %+d％,Lv3 屬性發生率 %+d％ ~ %+d％,0,6100,3,1,136,54,203,0,0
26114,Lv4 屬性發生率 %+d％,Lv4 屬性發生率 %+d％ ~ %+d％,0,6100,4,1,136,131,369,0,0
26115,Lv5 屬性發生率 %+d％,Lv5 屬性發生率 %+d％ ~ %+d％,0,6100,5,1,136,203,450,0,0
26116,Lv6 屬性發生率 %+d％,Lv6 屬性發生率 %+d％ ~ %+d％,0,6100,6,1,136,369,540,0,0
26501,Lv1 物理傷害減少 %+d,Lv1 物理傷害減少 %+d ~ %+d,0,6500,1,1,144,1,1,1,1
26502,Lv2 物理傷害減少 %+d,Lv2 物理傷害減少 %+d ~ %+d,0,6500,2,1,144,1,2,1,1
26503,Lv3 物理傷害減少 %+d,Lv3 物理傷害減少 %+d ~ %+d,0,6500,3,1,144,2,3,1,1
26504,Lv4 物理傷害減少 %+d,Lv4 物理傷害減少 %+d ~ %+d,0,6500,4,1,144,3,4,1,1
26505,Lv5 物理傷害減少 %+d,Lv5 物理傷害減少 %+d ~ %+d,0,6500,5,1,144,4,5,1,1
26506,Lv6 物理傷害減少 %+d,Lv6 物理傷害減少 %+d ~ %+d,0,6500,6,1,144,5,6,1,2
26507,Lv7 物理傷害減少 %+d,Lv7 物理傷害減少 %+d ~ %+d,0,6500,7,1,144,6,7,1,2
26508,Lv8 物理傷害減少 %+d,Lv8 物理傷害減少 %+d ~ %+d,0,6500,8,1,144,7,10,2,3
26509,Lv9 物理傷害減少 %+d,Lv9 物理傷害減少 %+d ~ %+d,0,6500,9,1,144,9,13,2,4
26510,Lv10 物理傷害減少 %+d,Lv10 物理傷害減少 %+d ~ %+d,0,6500,10,1,144,10,16,2,4
26531,Lv11 物理傷害減少 %+d,Lv11 物理傷害減少 %+d ~ %+d,0,6500,11,1,144,10,16,2,4
26532,Lv12 物理傷害減少 %+d,Lv12 物理傷害減少 %+d ~ %+d,0,6500,12,1,144,10,16,2,4
26533,Lv13 物理傷害減少 %+d,Lv13 物理傷害減少 %+d ~ %+d,0,6500,13,1,144,10,16,2,4
26534,Lv14 物理傷害減少 %+d,Lv14 物理傷害減少 %+d ~ %+d,0,6500,14,1,144,10,16,2,4
26535,Lv15 物理傷害減少 %+d,Lv15 物理傷害減少 %+d ~ %+d,0,6500,15,1,144,10,16,2,4
26511,Lv1 物理傷害減少 %+d,Lv1 物理傷害減少 %+d ~ %+d,0,6500,1,1,144,2,2,2,2
26512,Lv2 物理傷害減少 %+d,Lv2 物理傷害減少 %+d ~ %+d,0,6500,2,1,144,4,4,2,2
26513,Lv3 物理傷害減少 %+d,Lv3 物理傷害減少 %+d ~ %+d,0,6500,3,1,144,6,6,2,2
26514,Lv4 物理傷害減少 %+d,Lv4 物理傷害減少 %+d ~ %+d,0,6500,4,1,144,8,8,2,2
26515,Lv5 物理傷害減少 %+d,Lv5 物理傷害減少 %+d ~ %+d,0,6500,5,1,144,10,10,2,2
26516,Lv6 物理傷害減少 %+d,Lv6 物理傷害減少 %+d ~ %+d,0,6500,6,1,144,12,14,2,4
26517,Lv7 物理傷害減少 %+d,Lv7 物理傷害減少 %+d ~ %+d,0,6500,7,1,144,14,18,2,4
26518,Lv8 物理傷害減少 %+d,Lv8 物理傷害減少 %+d ~ %+d,0,6500,8,1,144,18,24,4,6
26519,Lv9 物理傷害減少 %+d,Lv9 物理傷害減少 %+d ~ %+d,0,6500,9,1,144,22,32,4,8
26520,Lv10 物理傷害減少 %+d,Lv10 物理傷害減少 %+d ~ %+d,0,6500,10,1,144,26,40,4,8
26521,Lv11 物理傷害減少 %+d,Lv11 物理傷害減少 %+d ~ %+d,0,6500,11,1,144,26,40,4,8
26522,Lv12 物理傷害減少 %+d,Lv12 物理傷害減少 %+d ~ %+d,0,6500,12,1,144,26,40,4,8
26523,Lv13 物理傷害減少 %+d,Lv13 物理傷害減少 %+d ~ %+d,0,6500,13,1,144,26,40,4,8
26524,Lv14 物理傷害減少 %+d,Lv14 物理傷害減少 %+d ~ %+d,0,6500,14,1,144,26,40,4,8
26525,Lv15 物理傷害減少 %+d,Lv15 物理傷害減少 %+d ~ %+d,0,6500,15,1,144,26,40,4,8
26601,經驗值獲得 %+d％,經驗值獲得 %+d％ ~ %+d％,0,5500,1,1,124,0,0,1,1
26602,經驗值獲得 %+d％,經驗值獲得 %+d％ ~ %+d％,0,5500,1,1,124,0,0,1,1
26603,經驗值獲得 %+d％,經驗值獲得 %+d％ ~ %+d％,0,5500,1,1,124,0,0,1,1
26604,經驗值獲得 %+d％,經驗值獲得 %+d％ ~ %+d％,0,5500,1,1,124,0,0,1,1
26801,Lv1 物理/魔法背後攻擊傷害 %+d％,Lv1 物理/魔法背後攻擊傷害 %+d％ ~ %+d％,0,16800,1,1,494,1,1,1,1
26802,Lv2 物理/魔法背後攻擊傷害 %+d％,Lv2 物理/魔法背後攻擊傷害 %+d％ ~ %+d％,0,16800,2,1,494,1,2,1,1
26803,Lv3 物理/魔法背後攻擊傷害 %+d％,Lv3 物理/魔法背後攻擊傷害 %+d％ ~ %+d％,0,16800,3,1,494,2,3,1,1
26804,Lv4 物理/魔法背後攻擊傷害 %+d％,Lv4 物理/魔法背後攻擊傷害 %+d％ ~ %+d％,0,16800,4,1,494,3,4,1,1
26805,Lv5 物理/魔法背後攻擊傷害 %+d％,Lv5 物理/魔法背後攻擊傷害 %+d％ ~ %+d％,0,16800,5,1,494,4,5,1,1
26806,Lv6 物理/魔法背後攻擊傷害 %+d％,Lv6 物理/魔法背後攻擊傷害 %+d％ ~ %+d％,0,16800,6,1,494,5,6,1,1
26807,Lv7 物理/魔法背後攻擊傷害 %+d％,Lv7 物理/魔法背後攻擊傷害 %+d％ ~ %+d％,0,16800,7,1,494,6,7,1,1
26808,Lv8 物理/魔法背後攻擊傷害 %+d％,Lv8 物理/魔法背後攻擊傷害 %+d％ ~ %+d％,0,16800,8,1,494,7,8,2,2
26809,Lv9 物理/魔法背後攻擊傷害 %+d％,Lv9 物理/魔法背後攻擊傷害 %+d％ ~ %+d％,0,16800,9,1,494,8,9,2,2
26810,Lv10 物理/魔法背後攻擊傷害 %+d％,Lv10 物理/魔法背後攻擊傷害 %+d％ ~ %+d％,0,16800,10,1,494,9,10,2,2
26831,Lv11 物理/魔法背後攻擊傷害 %+d％,Lv11 物理/魔法背後攻擊傷害 %+d％ ~ %+d％,0,16800,11,1,494,9,10,2,2
26832,Lv12 物理/魔法背後攻擊傷害 %+d％,Lv12 物理/魔法背後攻擊傷害 %+d％ ~ %+d％,0,16800,12,1,494,9,10,2,2
26833,Lv13 物理/魔法背後攻擊傷害 %+d％,Lv13 物理/魔法背後攻擊傷害 %+d％ ~ %+d％,0,16800,13,1,494,9,10,2,2
26834,Lv14 物理/魔法背後攻擊傷害 %+d％,Lv14 物理/魔法背後攻擊傷害 %+d％ ~ %+d％,0,16800,14,1,494,9,10,2,2
26835,Lv15 物理/魔法背後攻擊傷害 %+d％,Lv15 物理/魔法背後攻擊傷害 %+d％ ~ %+d％,0,16800,15,1,494,9,10,2,2
26811,Lv1 物理/魔法背後攻擊傷害 %+d％,Lv1 物理/魔法背後攻擊傷害 %+d％ ~ %+d％,0,16800,1,1,494,2,2,2,2
26812,Lv2 物理/魔法背後攻擊傷害 %+d％,Lv2 物理/魔法背後攻擊傷害 %+d％ ~ %+d％,0,16800,2,1,494,4,4,2,2
26813,Lv3 物理/魔法背後攻擊傷害 %+d％,Lv3 物理/魔法背後攻擊傷害 %+d％ ~ %+d％,0,16800,3,1,494,6,6,2,2
26814,Lv4 物理/魔法背後攻擊傷害 %+d％,Lv4 物理/魔法背後攻擊傷害 %+d％ ~ %+d％,0,16800,4,1,494,8,8,2,2
26815,Lv5 物理/魔法背後攻擊傷害 %+d％,Lv5 物理/魔法背後攻擊傷害 %+d％ ~ %+d％,0,16800,5,1,494,10,10,2,2
26816,Lv6 物理/魔法背後攻擊傷害 %+d％,Lv6 物理/魔法背後攻擊傷害 %+d％ ~ %+d％,0,16800,6,1,494,12,12,2,2
26817,Lv7 物理/魔法背後攻擊傷害 %+d％,Lv7 物理/魔法背後攻擊傷害 %+d％ ~ %+d％,0,16800,7,1,494,14,14,2,2
26818,Lv8 物理/魔法背後攻擊傷害 %+d％,Lv8 物理/魔法背後攻擊傷害 %+d％ ~ %+d％,0,16800,8,1,494,16,18,2,2
26819,Lv9 物理/魔法背後攻擊傷害 %+d％,Lv9 物理/魔法背後攻擊傷害 %+d％ ~ %+d％,0,16800,9,1,494,18,22,2,2
26820,Lv10 物理/魔法背後攻擊傷害 %+d％,Lv10 物理/魔法背後攻擊傷害 %+d％ ~ %+d％,0,16800,10,1,494,20,26,2,2
26821,Lv11 物理/魔法背後攻擊傷害 %+d％,Lv11 物理/魔法背後攻擊傷害 %+d％ ~ %+d％,0,16800,11,1,494,20,26,2,2
26822,Lv12 物理/魔法背後攻擊傷害 %+d％,Lv12 物理/魔法背後攻擊傷害 %+d％ ~ %+d％,0,16800,12,1,494,20,26,2,2
26823,Lv13 物理/魔法背後攻擊傷害 %+d％,Lv13 物理/魔法背後攻擊傷害 %+d％ ~ %+d％,0,16800,13,1,494,20,26,2,2
26824,Lv14 物理/魔法背後攻擊傷害 %+d％,Lv14 物理/魔法背後攻擊傷害 %+d％ ~ %+d％,0,16800,14,1,494,20,26,2,2
26825,Lv15 物理/魔法背後攻擊傷害 %+d％,Lv15 物理/魔法背後攻擊傷害 %+d％ ~ %+d％,0,16800,15,1,494,20,26,2,2
27101,Lv1 物理爆擊傷害%+d％,Lv1 物理爆擊傷害%+d％ ~ %+d％,0,7100,1,1,156,1,1,1,1
27102,Lv2 物理爆擊傷害%+d％,Lv2 物理爆擊傷害%+d％ ~ %+d％,0,7100,2,1,156,1,2,1,1
27103,Lv3 物理爆擊傷害%+d％,Lv3 物理爆擊傷害%+d％ ~ %+d％,0,7100,3,1,156,2,3,1,1
27104,Lv4 物理爆擊傷害%+d％,Lv4 物理爆擊傷害%+d％ ~ %+d％,0,7100,4,1,156,3,4,1,1
27105,Lv5 物理爆擊傷害%+d％,Lv5 物理爆擊傷害%+d％ ~ %+d％,0,7100,5,1,156,4,5,1,1
27106,Lv6 物理爆擊傷害%+d％,Lv6 物理爆擊傷害%+d％ ~ %+d％,0,7100,6,1,156,5,6,1,2
27107,Lv7 物理爆擊傷害%+d％,Lv7 物理爆擊傷害%+d％ ~ %+d％,0,7100,7,1,156,6,7,1,2
27108,Lv8 物理爆擊傷害%+d％,Lv8 物理爆擊傷害%+d％ ~ %+d％,0,7100,8,1,156,7,10,2,3
27109,Lv9 物理爆擊傷害%+d％,Lv9 物理爆擊傷害%+d％ ~ %+d％,0,7100,9,1,156,9,13,2,4
27110,Lv10 物理爆擊傷害%+d％,Lv10 物理爆擊傷害%+d％ ~ %+d％,0,7100,10,1,156,10,16,2,4
27141,Lv11 物理爆擊傷害%+d％,Lv11 物理爆擊傷害%+d％ ~ %+d％,0,7100,11,1,156,10,16,2,4
27142,Lv12 物理爆擊傷害%+d％,Lv12 物理爆擊傷害%+d％ ~ %+d％,0,7100,12,1,156,10,16,2,4
27143,Lv13 物理爆擊傷害%+d％,Lv13 物理爆擊傷害%+d％ ~ %+d％,0,7100,13,1,156,10,16,2,4
27144,Lv14 物理爆擊傷害%+d％,Lv14 物理爆擊傷害%+d％ ~ %+d％,0,7100,14,1,156,10,16,2,4
27145,Lv15 物理爆擊傷害%+d％,Lv15 物理爆擊傷害%+d％ ~ %+d％,0,7100,15,1,156,10,16,2,4
27111,Lv1 物理爆擊傷害%+d％,Lv1 物理爆擊傷害%+d％ ~ %+d％,0,7100,1,1,156,1,10,0,0
27112,Lv2 物理爆擊傷害%+d％,Lv2 物理爆擊傷害%+d％ ~ %+d％,0,7100,2,1,156,1,23,0,0
27113,Lv3 物理爆擊傷害%+d％,Lv3 物理爆擊傷害%+d％ ~ %+d％,0,7100,3,1,156,10,36,0,0
27114,Lv4 物理爆擊傷害%+d％,Lv4 物理爆擊傷害%+d％ ~ %+d％,0,7100,4,1,156,23,66,0,0
27115,Lv5 物理爆擊傷害%+d％,Lv5 物理爆擊傷害%+d％ ~ %+d％,0,7100,5,1,156,36,80,0,0
27116,Lv6 物理爆擊傷害%+d％,Lv6 物理爆擊傷害%+d％ ~ %+d％,0,7100,6,1,156,66,96,0,0
27121,Lv1 物理爆擊傷害%+d％,Lv1 物理爆擊傷害%+d％ ~ %+d％,0,7100,1,1,156,2,2,2,2
27122,Lv2 物理爆擊傷害%+d％,Lv2 物理爆擊傷害%+d％ ~ %+d％,0,7100,2,1,156,4,4,2,2
27123,Lv3 物理爆擊傷害%+d％,Lv3 物理爆擊傷害%+d％ ~ %+d％,0,7100,3,1,156,6,6,2,2
27124,Lv4 物理爆擊傷害%+d％,Lv4 物理爆擊傷害%+d％ ~ %+d％,0,7100,4,1,156,8,8,2,2
27125,Lv5 物理爆擊傷害%+d％,Lv5 物理爆擊傷害%+d％ ~ %+d％,0,7100,5,1,156,10,10,2,2
27126,Lv6 物理爆擊傷害%+d％,Lv6 物理爆擊傷害%+d％ ~ %+d％,0,7100,6,1,156,12,14,2,4
27127,Lv7 物理爆擊傷害%+d％,Lv7 物理爆擊傷害%+d％ ~ %+d％,0,7100,7,1,156,14,18,2,4
27128,Lv8 物理爆擊傷害%+d％,Lv8 物理爆擊傷害%+d％ ~ %+d％,0,7100,8,1,156,18,24,4,6
27129,Lv9 物理爆擊傷害%+d％,Lv9 物理爆擊傷害%+d％ ~ %+d％,0,7100,9,1,156,22,32,4,8
27130,Lv10 物理爆擊傷害%+d％,Lv10 物理爆擊傷害%+d％ ~ %+d％,0,7100,10,1,156,26,40,4,8
27131,Lv11 物理爆擊傷害%+d％,Lv11 物理爆擊傷害%+d％ ~ %+d％,0,7100,11,1,156,26,40,4,8
27132,Lv12 物理爆擊傷害%+d％,Lv12 物理爆擊傷害%+d％ ~ %+d％,0,7100,12,1,156,26,40,4,8
27133,Lv13 物理爆擊傷害%+d％,Lv13 物理爆擊傷害%+d％ ~ %+d％,0,7100,13,1,156,26,40,4,8
27134,Lv14 物理爆擊傷害%+d％,Lv14 物理爆擊傷害%+d％ ~ %+d％,0,7100,14,1,156,26,40,4,8
27135,Lv15 物理爆擊傷害%+d％,Lv15 物理爆擊傷害%+d％ ~ %+d％,0,7100,15,1,156,26,40,4,8
27501,Lv1 魔法爆擊傷害%+d％,Lv1 魔法爆擊傷害%+d％ ~ %+d％,0,7500,1,1,162,1,1,1,1
27502,Lv2 魔法爆擊傷害%+d％,Lv2 魔法爆擊傷害%+d％ ~ %+d％,0,7500,2,1,162,1,2,1,1
27503,Lv3 魔法爆擊傷害%+d％,Lv3 魔法爆擊傷害%+d％ ~ %+d％,0,7500,3,1,162,2,3,1,1
27504,Lv4 魔法爆擊傷害%+d％,Lv4 魔法爆擊傷害%+d％ ~ %+d％,0,7500,4,1,162,3,4,1,1
27505,Lv5 魔法爆擊傷害%+d％,Lv5 魔法爆擊傷害%+d％ ~ %+d％,0,7500,5,1,162,4,5,1,1
27506,Lv6 魔法爆擊傷害%+d％,Lv6 魔法爆擊傷害%+d％ ~ %+d％,0,7500,6,1,162,5,6,1,2
27507,Lv7 魔法爆擊傷害%+d％,Lv7 魔法爆擊傷害%+d％ ~ %+d％,0,7500,7,1,162,6,7,1,2
27508,Lv8 魔法爆擊傷害%+d％,Lv8 魔法爆擊傷害%+d％ ~ %+d％,0,7500,8,1,162,7,10,2,3
27509,Lv9 魔法爆擊傷害%+d％,Lv9 魔法爆擊傷害%+d％ ~ %+d％,0,7500,9,1,162,9,13,2,4
27510,Lv10 魔法爆擊傷害%+d％,Lv10 魔法爆擊傷害%+d％ ~ %+d％,0,7500,10,1,162,10,16,2,4
27541,Lv11 魔法爆擊傷害%+d％,Lv11 魔法爆擊傷害%+d％ ~ %+d％,0,7500,11,1,162,10,16,2,4
27542,Lv12 魔法爆擊傷害%+d％,Lv12 魔法爆擊傷害%+d％ ~ %+d％,0,7500,12,1,162,10,16,2,4
27543,Lv13 魔法爆擊傷害%+d％,Lv13 魔法爆擊傷害%+d％ ~ %+d％,0,7500,13,1,162,10,16,2,4
27544,Lv14 魔法爆擊傷害%+d％,Lv14 魔法爆擊傷害%+d％ ~ %+d％,0,7500,14,1,162,10,16,2,4
27545,Lv15 魔法爆擊傷害%+d％,Lv15 魔法爆擊傷害%+d％ ~ %+d％,0,7500,15,1,162,10,16,2,4
27511,Lv1 魔法爆擊傷害%+d％,Lv1 魔法爆擊傷害%+d％ ~ %+d％,0,7500,1,1,162,1,10,0,0
27512,Lv2 魔法爆擊傷害%+d％,Lv2 魔法爆擊傷害%+d％ ~ %+d％,0,7500,2,1,162,1,23,0,0
27513,Lv3 魔法爆擊傷害%+d％,Lv3 魔法爆擊傷害%+d％ ~ %+d％,0,7500,3,1,162,10,36,0,0
27514,Lv4 魔法爆擊傷害%+d％,Lv4 魔法爆擊傷害%+d％ ~ %+d％,0,7500,4,1,162,23,66,0,0
27515,Lv5 魔法爆擊傷害%+d％,Lv5 魔法爆擊傷害%+d％ ~ %+d％,0,7500,5,1,162,36,80,0,0
27516,Lv6 魔法爆擊傷害%+d％,Lv6 魔法爆擊傷害%+d％ ~ %+d％,0,7500,6,1,162,66,96,0,0
27521,Lv1 魔法爆擊傷害%+d％,Lv1 魔法爆擊傷害%+d％ ~ %+d％,0,7500,1,1,162,2,2,2,2
27522,Lv2 魔法爆擊傷害%+d％,Lv2 魔法爆擊傷害%+d％ ~ %+d％,0,7500,2,1,162,4,4,2,2
27523,Lv3 魔法爆擊傷害%+d％,Lv3 魔法爆擊傷害%+d％ ~ %+d％,0,7500,3,1,162,6,6,2,2
27524,Lv4 魔法爆擊傷害%+d％,Lv4 魔法爆擊傷害%+d％ ~ %+d％,0,7500,4,1,162,8,8,2,2
27525,Lv5 魔法爆擊傷害%+d％,Lv5 魔法爆擊傷害%+d％ ~ %+d％,0,7500,5,1,162,10,10,2,2
27526,Lv6 魔法爆擊傷害%+d％,Lv6 魔法爆擊傷害%+d％ ~ %+d％,0,7500,6,1,162,12,14,2,4
27527,Lv7 魔法爆擊傷害%+d％,Lv7 魔法爆擊傷害%+d％ ~ %+d％,0,7500,7,1,162,14,18,2,4
27528,Lv8 魔法爆擊傷害%+d％,Lv8 魔法爆擊傷害%+d％ ~ %+d％,0,7500,8,1,162,18,24,4,6
27529,Lv9 魔法爆擊傷害%+d％,Lv9 魔法爆擊傷害%+d％ ~ %+d％,0,7500,9,1,162,22,32,4,8
27530,Lv10 魔法爆擊傷害%+d％,Lv10 魔法爆擊傷害%+d％ ~ %+d％,0,7500,10,1,162,26,40,4,8
27531,Lv11 魔法爆擊傷害%+d％,Lv11 魔法爆擊傷害%+d％ ~ %+d％,0,7500,11,1,162,26,40,4,8
27532,Lv12 魔法爆擊傷害%+d％,Lv12 魔法爆擊傷害%+d％ ~ %+d％,0,7500,12,1,162,26,40,4,8
27533,Lv13 魔法爆擊傷害%+d％,Lv13 魔法爆擊傷害%+d％ ~ %+d％,0,7500,13,1,162,26,40,4,8
27534,Lv14 魔法爆擊傷害%+d％,Lv14 魔法爆擊傷害%+d％ ~ %+d％,0,7500,14,1,162,26,40,4,8
27535,Lv15 魔法爆擊傷害%+d％,Lv15 魔法爆擊傷害%+d％ ~ %+d％,0,7500,15,1,162,26,40,4,8
28311,Lv1 物理攻擊命中率 %+d％,Lv1 物理攻擊命中率 %+d％ ~ %+d％,0,8300,1,1,176,1,2,0,0
28312,Lv2 物理攻擊命中率 %+d％,Lv2 物理攻擊命中率 %+d％ ~ %+d％,0,8300,2,1,176,1,6,0,0
28313,Lv3 物理攻擊命中率 %+d％,Lv3 物理攻擊命中率 %+d％ ~ %+d％,0,8300,3,1,176,2,9,0,0
28314,Lv4 物理攻擊命中率 %+d％,Lv4 物理攻擊命中率 %+d％ ~ %+d％,0,8300,4,1,176,6,16,0,0
28315,Lv5 物理攻擊命中率 %+d％,Lv5 物理攻擊命中率 %+d％ ~ %+d％,0,8300,5,1,176,9,20,0,0
28316,Lv6 物理攻擊命中率 %+d％,Lv6 物理攻擊命中率 %+d％ ~ %+d％,0,8300,6,1,176,16,24,0,0
28531,Lv1 魔法攻擊命中率 %+d％,Lv1 魔法攻擊命中率 %+d％ ~ %+d％,0,8500,1,1,180,1,2,0,0
28532,Lv2 魔法攻擊命中率 %+d％,Lv2 魔法攻擊命中率 %+d％ ~ %+d％,0,8500,2,1,180,1,6,0,0
28533,Lv3 魔法攻擊命中率 %+d％,Lv3 魔法攻擊命中率 %+d％ ~ %+d％,0,8500,3,1,180,2,9,0,0
28534,Lv4 魔法攻擊命中率 %+d％,Lv4 魔法攻擊命中率 %+d％ ~ %+d％,0,8500,4,1,180,6,16,0,0
28535,Lv5 魔法攻擊命中率 %+d％,Lv5 魔法攻擊命中率 %+d％ ~ %+d％,0,8500,5,1,180,9,20,0,0
28536,Lv6 魔法攻擊命中率 %+d％,Lv6 魔法攻擊命中率 %+d％ ~ %+d％,0,8500,6,1,180,16,24,0,0
