ID,_Name,_Target_Type,_Lv,_MOD_BaseMHP,_MOD_BaseMSP,_Base_Atk,_Base_Def,_Base_Ele,_Base_Luk,_Base_Guard,_Base_Atk_Min_Dam,_Base_Atk_Max_Dam,_Base_Ele_Min_Dam,_Base_Ele_Max_Dam,_Base_Speed_X,_Base_Speed_Y,_Base_Water,_BASE_DAMAGE_ABSOLUTE,_BASE_REDUCE_DAMAGE_ABSOLUTE,_BASE_DEF_PENETRATION,_BASE_ELE_PENETRATION,_BASE_JUMP_ATK,_BASE_NORMAL,_BASE_HEAVY,_BASE_CRITICAL_DAMAGE,_BASE_ELE_CRITICAL_DAMAGE,_BASE_HEAL_CRITICAL_AUGMENT,_BASE_HEAL_CRITICAL_PROBABILITY,_CLASS_MHP_FACTOR,_CLASS_MSP_FACTOR,_CLASS_RECV_HP_FACTOR,_CLASS_RECV_SP_FACTOR,_BASE_PHY_HIT_RATE,_BASE_ELE_HIT_RATE,_BASE_PHY_DODGE_RATE,_BASE_ELE_DODGE_RATE,_BASE_BACK_DAM,_BASE_ELE_BACK_DAM,_BASE_ATK_ADD_FACTOR,_BASE_ATK_RATIO_FACTOR,_BASE_ELE_ADD_FACTOR,_BASE_ELE_RATIO_FACTOR,_BASE_AMOR,_BASE_HEAL_HP_ADD,_BASE_HEAL_SP_ADD,_BASE_HEAL_HP_FACTOR,_BASE_HEAL_SP_FACTOR,_BASE_ELE_DAMAGE_ABSOLUTE,_BASE_ELE_REDUCE_DAMAGE_ABSOLUTE,_BASE_WATER_MIN_DAM,_BASE_WATER_MAX_DAM,_BASE_RES_WATER,_WATER_DAM,_PHY_IMMUNE,_ELE_IMMUNE,_WATER_IMMUNE,_ELASTICITY,_ADD_RES_STUN,_ADD_RES_SLEEP,_ADD_RES_CONFUSION,_ADD_RES_FREEZE,_BASE_DROP_SPEED,_BASE_MAX_DROP_SPEED,_EffectID1,_EffectID2,_EffectID3,_EffectID4,_RecallID,_Drop_place,_Active_mob,_LifeTime,_LifeTime2,_Mob_Type,_HP_reset,_HIT_Revision,_SealSkill_Probability,_SealSkill_ID,_Mob_Type_Dam,_BossMob_Check,_Difficulty_Check
810003581,??? ??? ?????,3,220,1,30,1,1,1,1,0,95,105,95,105,300,-800,873,0,20000000,0,0,286,936,1149,50,50,50,50,0,450,4,2,84,84,-400,-400,20,20,96,200,96,200,40000,0,0,100,100,0,20000000,0,0,9999999,0,0,0,0,0,0,0,0,0,1600,30,0,0,0,0,10687,1,0,0,0,1,0,30,0,0,1,1,1
810003582,??? ??? ??? ??,3,220,1,30,1,1,1,1,0,115,125,115,125,300,-165,183,0,20000000,0,0,174,240,288,50,50,50,50,0,600,4,2,139,139,-400,-400,20,20,25,200,20,200,40000,0,0,100,100,0,20000000,0,0,9999999,0,0,0,0,0,0,0,0,0,1600,30,0,0,0,0,10688,1,0,0,0,1,0,30,0,0,1,1,1
810003583,??? ??? ????,3,220,1,30,1,1,1,1,0,115,125,115,125,300,-800,231,0,20000000,0,0,200,304,363,50,50,50,50,0,600,4,2,147,147,-400,-400,20,20,25,200,20,200,40000,0,0,100,100,0,20000000,0,0,9999999,0,0,0,0,0,0,0,0,0,1600,30,0,0,0,0,10689,1,0,0,0,1,0,30,0,0,1,1,1
810003584,?? ??? ?,3,220,30,30,1,1,1,1,0,0,0,0,0,0,0,231,0,20000000,0,0,200,304,363,50,50,50,50,0,600,4,2,147,147,-400,-400,20,20,25,200,20,200,40000,0,0,100,100,0,20000000,0,0,9999999,0,0,0,0,0,0,0,0,0,1600,30,0,0,0,0,0,1,0,0,0,1,0,30,0,0,1,1,1
810003586,?? ?? ??? ?,3,220,5,30,1,1,1,1,0,0,0,0,0,0,0,231,0,20000000,0,0,200,304,363,50,50,50,50,0,600,4,2,147,147,-400,-400,20,20,25,200,20,200,9999999,0,0,100,100,0,20000000,0,0,9999999,0,0,0,0,0,0,0,0,0,1600,30,0,0,0,0,0,1,0,0,0,1,0,30,0,0,1,1,1
810003587,??? ??? ???,3,220,5,30,13,13,13,13,0,95,105,95,105,144,-800,10,0,1,0,0,6,12,13,50,50,50,0,700,500,2,3,0,0,0,0,20,20,30,200,30,200,45,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,30,0,0,0,0,10681,1,0,0,0,1,0,30,0,0,1,1,1
810003588,??? ??? ?? ???,0,220,3,3,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,50,0,0,0,0,0,0,0,0,0,0,0,30,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,30,0,0,0,0,0,1,0,0,0,1,0,30,0,0,1,0,1
810003589,?? ?? ??? ??,0,1,0,0,1,1,1,1,0,95,105,95,105,144,-800,10,0,1,0,0,4,11,13,50,50,50,0,100,100,2,3,0,0,0,0,20,20,30,200,30,200,45,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,30,0,0,0,0,0,1,0,590,590,1,0,30,0,0,1,0,1
810003590,?? ?? ??? ??? ??,0,1,0,0,1,1,1,1,0,95,105,95,105,144,-800,10,0,1,0,0,4,11,13,50,50,50,0,100,100,2,3,0,0,0,0,20,20,30,200,30,200,45,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,30,0,0,0,0,0,1,0,590,590,1,0,30,0,0,1,0,1
810003591,?? ?? ??? ??,0,1,0,0,1,1,1,1,0,95,105,95,105,144,-800,10,0,1,0,0,4,11,13,50,50,50,0,100,100,2,3,0,0,0,0,20,20,30,200,30,200,45,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,30,0,0,0,0,0,1,0,590,590,1,0,30,0,0,1,0,1
810003592,?? ?? ??? ?? ??,0,1,0,0,1,1,1,1,0,95,105,95,105,144,-800,10,0,1,0,0,4,11,13,50,50,50,0,100,100,2,3,0,0,0,0,20,20,30,200,30,200,45,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,30,0,0,0,0,0,1,0,590,590,1,0,30,0,0,1,0,1
810003593,?? ?? ??? ?? ???,0,1,0,0,1,1,1,1,0,95,105,95,105,144,-800,10,0,1,0,0,4,11,13,50,50,50,0,100,100,2,3,0,0,0,0,20,20,30,200,30,200,45,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,30,0,0,0,0,0,1,0,590,590,1,0,30,0,0,1,0,1
810003594,?? ?? ??? ?? ??,0,1,0,0,1,1,1,1,0,95,105,95,105,144,-800,10,0,1,0,0,4,11,13,50,50,50,0,100,100,2,3,0,0,0,0,20,20,30,200,30,200,45,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,30,0,0,0,0,0,1,0,590,590,1,0,30,0,0,1,0,1
810003595,?? ?? ??? ?? ??,0,1,0,0,1,1,1,1,0,95,105,95,105,144,-800,10,0,1,0,0,4,11,13,50,50,50,0,100,100,2,3,0,0,0,0,20,20,30,200,30,200,45,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,30,0,0,0,0,0,1,0,590,590,1,0,30,0,0,1,0,1
810003596,?? ?? ??? ?? ??? ??,0,1,0,0,1,1,1,1,0,95,105,95,105,144,-800,10,0,1,0,0,4,11,13,50,50,50,0,100,100,2,3,0,0,0,0,20,20,30,200,30,200,45,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,30,0,0,0,0,0,1,0,590,590,1,0,30,0,0,1,0,1
810003597,?? ?? ??? ?? ??,0,1,0,0,1,1,1,1,0,95,105,95,105,144,-800,10,0,1,0,0,4,11,13,50,50,50,0,100,100,2,3,0,0,0,0,20,20,30,200,30,200,45,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,30,0,0,0,0,0,1,0,590,590,1,0,30,0,0,1,0,1
810003598,?? ?? ?? ???,0,1,0,0,1,1,1,1,0,95,105,95,105,144,-800,10,0,1,0,0,4,11,13,50,50,50,0,100,100,2,3,0,0,0,0,20,20,30,200,30,200,45,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,30,0,0,0,0,10682,1,0,10,10,1,0,30,0,0,1,0,1
810003599,??? ??,0,220,1,1,3175,3175,3175,3175,0,150,336,100,336,319,0,1351,0,161,0,0,1125,3187,3502,50,50,50,50,3250,1500,4,2,330,330,0,0,20,20,100,200,100,200,9090,0,0,100,100,0,212,0,0,6000,0,0,0,0,0,0,0,0,0,1600,30,0,0,0,0,0,1,1,30,30,1,0,30,0,0,1,0,1
810003600,?? ?? 1 ??,3,220,1000,30,2870,1,2870,1,0,95,105,95,105,156,-800,1035,0,90000000,0,0,1020,2490,2741,50,50,50,50,0,1500,4,2,2000,2000,-2000,-2000,20,20,50,200,50,200,90000000,0,0,100,100,0,90000000,0,0,90000000,0,0,0,0,0,0,0,0,0,1600,30,43006901,43006902,43006903,0,10694,1,1,0,0,1,0,30,0,0,2,1,1
810003601,?? ?? 2 ??,3,220,1000,30,2870,1,2870,1,0,95,105,95,105,156,-800,1035,0,90000000,0,0,1020,2490,2741,50,50,50,50,0,1500,4,2,2000,2000,-2000,-2000,20,20,50,200,50,200,90000000,0,0,100,100,0,90000000,0,0,90000000,0,0,0,0,0,0,0,0,0,1600,30,43006901,43006902,43006903,0,10695,1,1,0,0,1,0,30,0,0,2,1,1
810003602,?? ?? 3 ??,3,220,1000,30,2870,1,2870,1,0,95,105,95,105,156,-800,1035,0,90000000,0,0,1020,2490,2741,50,50,50,50,0,1500,4,2,2000,2000,-2000,-2000,20,20,50,200,50,200,90000000,0,0,100,100,0,90000000,0,0,90000000,0,0,0,0,0,0,0,0,0,1600,30,43006901,43006902,43006903,0,10696,1,1,0,0,1,0,30,0,0,2,1,1
810003603,?? ?? 4 ??,3,220,1000,30,2870,1,2870,1,0,95,105,95,105,156,-800,1035,0,90000000,0,0,1020,2490,2741,50,50,50,50,0,1500,4,2,2000,2000,-2000,-2000,20,20,50,200,50,200,90000000,0,0,100,100,0,90000000,0,0,90000000,0,0,0,0,0,0,0,0,0,1600,30,43006901,43006902,43006903,0,10697,1,1,0,0,1,0,30,0,0,2,1,1
810003604,?? ?? 5 ??,3,220,1000,30,2870,1,2870,1,0,95,105,95,105,156,-800,1035,0,90000000,0,0,1020,2490,2741,50,50,50,50,0,1500,4,2,2000,2000,-2000,-2000,20,20,50,200,50,200,90000000,0,0,100,100,0,90000000,0,0,90000000,0,0,0,0,0,0,0,0,0,1600,30,43006901,43006902,43006903,0,10698,1,1,0,0,1,0,30,0,0,2,1,1
810003605,?? ?? ?? ?? 1,3,100,1000,30,1,1,1,1,0,95,105,95,105,0,0,806,0,90000000,0,0,277,870,1067,50,50,50,50,0,450,4,2,81,81,-400,-400,20,20,91,200,91,200,9999999,0,0,100,100,0,20000000,0,0,9999999,0,0,0,0,0,0,0,0,0,1600,30,43006901,43006902,43006903,0,10690,1,0,0,0,1,0,30,0,0,2,1,1
810003606,?? ?? ?? ?? 2,3,100,1000,30,1,1,1,1,0,95,105,95,105,0,0,806,0,90000000,0,0,277,870,1067,50,50,50,50,0,450,4,2,81,81,-400,-400,20,20,91,200,91,200,9999999,0,0,100,100,0,20000000,0,0,9999999,0,0,0,0,0,0,0,0,0,1600,30,43006901,43006902,43006903,0,10691,1,0,0,0,1,0,30,0,0,2,1,1
810003607,?? ?? ?? ?? 3,3,100,1000,30,1,1,1,1,0,95,105,95,105,0,0,806,0,90000000,0,0,277,870,1067,50,50,50,50,0,450,4,2,81,81,-400,-400,20,20,91,200,91,200,9999999,0,0,100,100,0,20000000,0,0,9999999,0,0,0,0,0,0,0,0,0,1600,30,43006901,43006902,43006903,0,10692,1,0,0,0,1,0,30,0,0,2,1,1
810003608,?? ?? ?? ?? 4,3,100,1000,30,1,1,1,1,0,95,105,95,105,0,0,806,0,90000000,0,0,277,870,1067,50,50,50,50,0,450,4,2,81,81,-400,-400,20,20,91,200,91,200,9999999,0,0,100,100,0,20000000,0,0,9999999,0,0,0,0,0,0,0,0,0,1600,30,43006901,43006902,43006903,0,10693,1,0,0,0,1,0,30,0,0,2,1,1
810003609,?? ?? ?? ?? 5,3,100,1000,30,1,1,1,1,0,95,105,95,105,0,0,806,0,90000000,0,0,277,870,1067,50,50,50,50,0,450,4,2,81,81,-400,-400,20,20,91,200,91,200,9999999,0,0,100,100,0,20000000,0,0,9999999,0,0,0,0,0,0,0,0,0,1600,30,43006901,43006902,43006903,0,10699,1,0,0,0,1,0,30,0,0,2,1,1
810003610,?? ?? ??? ??? ??,0,1,29997,29997,1,1,1,1,0,95,105,95,105,144,-800,10,40,1,0,0,4,11,13,50,50,50,0,100,100,2,3,0,0,0,0,0,0,30,200,30,200,45,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,30,0,0,0,0,0,1,1,100,100,1,0,30,0,0,1,0,1
810003611,?? ???? ?? ?? ???,0,1,29997,29997,1,1,1,1,0,95,105,95,105,144,-800,10,40,1,0,0,4,11,13,50,50,50,0,100,100,2,3,0,0,0,0,0,0,30,200,30,200,45,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,30,0,0,0,0,0,1,1,100,100,1,0,30,0,0,1,0,1
810003612,?? ???? ??? ?? ???,3,1,500,30,1,1,1,1,0,95,105,95,105,132,0,3,0,90000000,0,0,5,6,9,50,50,50,0,1,1,2,3,1000,1000,-400,-400,20,20,30,200,30,200,9999999,0,0,100,100,0,90000000,0,0,9999999,0,0,0,0,0,1000,1000,1000,0,1600,30,0,0,0,0,10700,1,0,0,0,1,0,30,0,0,2,1,1
810003613,?? ???? ??? ?? ???,3,1,500,30,1,1,1,1,0,95,105,95,105,132,0,3,0,90000000,0,0,5,6,9,50,50,50,0,1,1,2,3,1000,1000,-400,-400,20,20,30,200,30,200,9999999,0,0,100,100,0,90000000,0,0,9999999,0,0,0,0,0,1000,1000,1000,0,1600,30,0,0,0,0,10700,1,0,0,0,1,0,30,0,0,2,1,1
810003614,?? ???? ??? ?? ???,3,1,500,30,1,1,1,1,0,95,105,95,105,132,0,3,0,90000000,0,0,5,6,9,50,50,50,0,1,1,2,3,1000,1000,-400,-400,20,20,30,200,30,200,9999999,0,0,100,100,0,90000000,0,0,9999999,0,0,0,0,0,1000,1000,1000,0,1600,30,0,0,0,0,10700,1,0,0,0,1,0,30,0,0,2,1,1
810003615,?? ??? ???,0,1,29997,29997,1,1,1,1,0,95,105,95,105,144,-800,10,0,1,0,0,4,11,13,50,50,50,0,100,100,2,3,0,0,0,0,0,0,30,200,30,200,45,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,30,0,0,0,0,0,1,1,0,0,1,0,30,0,0,1,0,1
810003616,?? ??? ???,0,1,29997,29997,1,1,1,1,0,95,105,95,105,144,-800,10,0,1,0,0,4,11,13,50,50,50,0,100,100,2,3,0,0,0,0,0,0,30,200,30,200,45,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,30,0,0,0,0,0,1,1,0,0,1,0,30,0,0,1,0,1
810003617,2015 4Q ??? ? ??,3,215,6194475,11050,2141,2141,2141,5997,0,195,205,195,205,220,-800,1302,0,157,0,0,528,1756,2054,50,50,50,50,1560,720,2,3,155,155,0,0,20,20,100,200,100,200,3255,0,0,100,100,0,207,0,0,2795,0,0,0,0,0,0,0,0,0,1600,30,0,0,0,0,0,1,0,0,0,1,0,30,0,0,1,1,1
810003618,2015 4Q ??? ? ??,3,216,6237120,11100,2154,2154,2154,6035,0,195,205,195,205,220,-800,1320,0,158,0,0,530,1775,2077,50,50,50,50,1560,720,2,3,156,156,0,0,20,20,100,200,100,200,3270,0,0,100,100,0,208,0,0,2808,0,0,0,0,0,0,0,0,0,1600,30,0,0,0,0,0,1,0,0,0,1,0,30,0,0,1,1,1
810003619,2015 4Q ??? ? ??? ???,3,217,6279895,11150,2168,2168,2168,6074,0,195,205,195,205,220,-800,1335,0,159,0,0,532,1794,2101,50,50,50,50,1560,720,2,3,156,156,0,0,20,20,100,200,100,200,3285,0,0,100,100,0,209,0,0,2821,0,0,0,0,0,0,0,0,0,1600,30,0,0,0,0,0,1,0,0,0,1,0,30,0,0,1,1,1
810003620,2015 4Q ??? ? ????,3,218,6322800,11200,2181,2181,2181,6113,0,195,205,195,205,220,-800,1353,0,160,0,0,535,1816,2127,50,50,50,50,1560,720,2,3,157,157,0,0,20,20,100,200,100,200,3300,0,0,100,100,0,210,0,0,2834,0,0,0,0,0,0,0,0,0,1600,30,0,0,0,0,0,1,0,0,0,1,0,30,0,0,1,1,1
810003621,2015 4Q ??? ? ???? ??,3,219,6567925,11250,2195,2195,2195,6152,0,195,205,195,205,220,-800,1368,0,160,0,0,537,1836,2151,50,50,50,50,1560,720,2,3,158,158,0,0,20,20,100,200,100,200,3315,0,0,100,100,0,211,0,0,2847,0,0,0,0,0,0,0,0,0,1600,30,0,0,0,0,0,1,0,0,0,1,0,30,0,0,1,1,1
810003622,2015 4Q ??? ? ???? ??,3,220,6742500,11300,2209,2209,2209,6191,0,195,205,195,205,220,-800,1386,0,161,0,0,540,1860,2175,50,50,50,50,1560,720,2,3,158,158,0,0,20,20,100,200,100,200,3330,0,0,100,100,0,212,0,0,2860,0,0,0,0,0,0,0,0,0,1600,30,0,0,0,0,0,1,0,0,0,1,0,30,0,0,1,1,1
810003623,2015 4Q ??? ?? ???? boss,3,235,3146382285,1,3154,2154,3154,24601,50,200,240,200,240,250,-800,3000,0,35000,20,20,530,2602,3042,50,50,50,0,1560,720,2,3,200,200,-100,-100,20,20,100,200,100,200,100000,0,0,100,100,0,35000,0,0,100000,0,0,0,0,40,1000,1000,1000,0,1600,30,32000102,0,0,0,0,1,0,0,0,1,0,50,10000,7001143,2,2,1
810003624,2015 4Q ??? ?? ??,3,217,144928722,1,3168,2168,3168,24757,30,200,240,200,240,250,-165,1947,0,20000,20,20,532,1794,2101,50,50,50,0,1560,720,2,3,200,200,0,0,20,20,100,200,100,200,100000,0,0,100,100,0,20000,0,0,100000,0,0,0,0,20,0,0,0,0,1600,30,0,0,0,0,0,1,0,0,0,1,0,30,0,0,1,1,1
810003625,2015 4Q ??? ?? ?? ??,3,218,196035636,1,3181,2181,3181,24913,30,200,240,200,240,250,-800,1971,0,20000,40,40,535,1816,2127,50,50,50,0,1560,720,2,3,200,200,0,0,20,20,100,200,100,200,100000,0,0,100,100,0,20000,0,0,100000,0,0,0,0,20,0,0,0,0,1600,30,0,0,0,0,0,1,0,0,0,1,0,30,0,0,1,1,1
810003626,2015 4Q ??? ?? ?? ??,3,219,197370840,1,3195,2195,3195,25069,30,200,240,200,240,250,-800,1993,0,20000,40,40,537,1836,2151,50,50,50,0,1560,720,2,3,200,200,0,0,20,20,100,200,100,200,100000,0,0,100,100,0,20000,0,0,100000,0,0,0,0,20,0,0,0,0,1600,30,0,0,0,0,0,1,0,0,0,1,0,30,0,0,1,1,1
810003627,2015 4Q ??? ?? ?? ???,3,220,198712110,1,3209,2209,3209,25226,30,200,240,200,240,250,-800,2017,0,20000,40,40,540,1860,2175,50,50,50,0,1560,720,2,3,200,200,0,0,20,20,100,200,100,200,100000,0,0,100,100,0,20000,0,0,100000,0,0,0,0,20,0,0,0,0,1600,30,0,0,0,0,0,1,0,0,0,1,0,30,0,0,1,1,1
810003628,2015 4Q ??? ?? ???? ??,3,221,212503891,1,3223,2223,3223,25384,30,200,240,200,240,250,-800,2040,0,20000,40,40,542,1880,2200,50,50,50,0,1560,720,2,3,200,200,0,0,20,20,100,200,100,200,100000,0,0,100,100,0,20000,0,0,100000,0,0,0,0,20,0,0,0,0,1600,30,0,0,0,0,0,1,0,0,0,1,0,30,0,0,1,1,1
810003629,2015 4Q ??? ?? ???? ??,3,222,213857294,1,3236,2236,3236,25541,30,200,240,200,240,250,-800,2062,0,20000,40,40,544,1900,2225,50,50,50,0,1560,720,2,3,200,200,0,0,20,20,100,200,100,200,100000,0,0,100,100,0,20000,0,0,100000,0,0,0,0,20,0,0,0,0,1600,30,0,0,0,0,0,1,0,0,0,1,0,30,0,0,1,1,1
810003630,2015 4Q ??? ?  ???? boss,3,250,5261843048,1,3637,2637,3637,30122,50,240,280,240,280,250,-800,2497,0,35000,60,60,612,2602,3042,50,50,50,0,1560,720,2,3,200,200,0,0,20,20,100,200,100,200,100000,0,0,100,100,0,35000,0,0,100000,0,0,0,0,45,1000,1000,1000,0,1600,30,0,0,0,0,0,1,0,0,0,1,0,50,0,0,2,2,1
810003631,2015 4Q ??? ?   ????? ?? boss,3,235,1716580699,1,3419,2419,3419,27629,40,200,240,200,240,300,-800,2164,0,20000,60,60,576,2204,2578,50,50,50,0,1560,720,2,3,200,200,0,0,20,20,100,200,100,200,100000,0,0,100,100,0,20000,0,0,100000,0,0,0,0,35,1000,1000,1000,0,1600,30,32000102,0,0,0,0,1,0,0,0,1,0,50,10000,7001144,2,1,1
810003632,2015 4Q ??? ?   ??? ?? boss,3,235,1716580699,1,3419,2419,3419,27629,40,240,320,240,320,300,-800,2164,0,20000,60,60,576,2204,2578,50,50,50,0,1560,720,2,3,200,200,0,0,20,20,100,200,100,200,100000,0,0,100,100,0,20000,0,0,100000,0,0,0,0,35,1000,1000,1000,0,1600,30,0,0,0,0,0,1,0,0,0,1,0,50,0,0,2,1,1
810003633,2015 4Q ??? ?   ???,3,235,567554908,1,3419,2419,3419,27629,30,200,240,200,240,300,-800,2164,0,20000,40,40,576,2204,2578,50,50,50,0,1560,720,2,3,200,200,0,0,20,20,100,200,100,200,100000,0,0,100,100,0,20000,0,0,100000,0,0,0,0,30,0,0,0,0,1600,30,0,0,0,0,0,1,0,0,0,1,0,30,0,0,1,1,1
810003634,2015 4Q ??? ?   ??? ??,3,235,611212977,1,3419,2419,3419,27629,30,200,240,200,240,300,-800,2164,0,20000,40,40,576,2204,2578,50,50,50,0,1560,720,2,3,200,200,0,0,20,20,100,200,100,200,100000,0,0,100,100,0,20000,0,0,100000,0,0,0,0,30,0,0,0,0,1600,30,0,0,0,0,0,1,0,0,0,1,0,30,0,0,1,1,1
810003635,2015 4Q ??? ?   ??? ??,3,235,815109817,1,3419,2419,3419,27629,30,200,240,200,240,300,-800,2164,0,20000,40,40,576,2204,2578,50,50,50,0,1560,720,2,3,200,200,0,0,20,20,100,200,100,200,100000,0,0,100,100,0,20000,0,0,100000,0,0,0,0,30,0,0,0,0,1600,30,0,0,0,0,0,1,0,0,0,1,0,30,0,0,1,1,1
810003636,2015 4Q ??? ?   ??? ???,3,235,240119384,1,3419,2419,3419,27629,20,280,280,280,280,200,-800,2164,0,20000,40,40,576,2204,2578,50,50,50,0,1560,720,2,3,200,200,0,0,20,20,100,200,100,200,10000,0,0,100,100,0,20000,0,0,10000,0,0,0,0,30,0,0,0,0,1600,30,0,0,0,0,0,1,0,0,0,1,0,30,0,0,1,1,1
810003637,2015 4Q ??? ?   ???? ??,3,235,229204866,1,3419,2419,3419,55258,30,160,160,160,160,350,-800,2164,0,20000,40,40,576,2204,2578,150,150,50,0,1560,720,2,3,200,200,0,0,20,20,100,200,100,200,100000,0,0,100,100,0,20000,0,0,100000,0,0,0,0,30,0,0,0,0,1600,30,0,0,0,0,0,1,0,0,0,1,0,30,0,0,1,1,1
810003638,2015 4Q ??? ?   ???? ???,3,235,203737658,1,3419,2419,3419,55258,30,160,160,160,160,350,-800,2164,0,20000,40,40,576,2204,2578,150,150,50,0,1560,720,2,3,200,200,0,0,20,20,100,200,100,200,10000,0,0,100,100,0,20000,0,0,10000,0,0,0,0,30,0,0,0,0,1600,30,0,0,0,0,0,1,0,0,0,1,0,30,0,0,1,1,1
810003639,2015 4Q ??? ?   ???? ??,3,235,178270451,1,3419,2419,3419,55258,30,160,160,160,160,350,-800,2164,0,20000,40,40,576,2204,2578,50,50,50,0,1560,720,2,3,200,200,0,0,20,20,100,200,100,200,10000,0,0,100,100,0,20000,0,0,10000,0,0,0,0,30,0,0,0,0,1600,30,0,0,0,0,0,1,0,0,0,1,0,30,0,0,1,1,1
810003640,2015 4Q ??? ?   ?? ??,3,235,436580699,1,3419,2419,3419,27629,30,200,240,200,240,300,-800,2164,0,20000,40,40,576,2204,2578,50,50,50,0,1560,720,2,3,200,200,0,0,20,20,100,200,100,200,100000,0,0,100,100,0,20000,0,0,100000,0,0,0,0,30,0,0,0,0,1600,30,0,0,0,0,0,1,0,0,0,1,0,30,0,0,1,1,1
810003641,2015 4Q ??? ?   ?? ??,3,235,436580699,1,3419,2419,3419,27629,30,200,240,200,240,300,-800,2164,0,20000,40,40,576,2204,2578,50,50,50,0,1560,720,2,3,200,200,0,0,20,20,100,200,100,200,100000,0,0,100,100,0,20000,0,0,100000,0,0,0,0,30,0,0,0,0,1600,30,0,0,0,0,0,1,0,0,0,1,0,30,0,0,1,1,1
810003642,2015 4Q ??? ?   ?? ???,3,235,218290349,1,3419,2419,3419,27629,20,280,280,280,280,200,-800,2164,0,20000,40,40,576,2204,2578,50,50,50,0,1560,720,2,3,200,200,0,0,20,20,100,200,100,200,10000,0,0,100,100,0,20000,0,0,10000,0,0,0,0,30,0,0,0,0,1600,30,0,0,0,0,0,1,0,0,0,1,0,30,0,0,1,1,1
810003643,2015 4Q ??? ?   ?? ???,3,235,1236580699,1,3419,2419,3419,27629,30,200,240,200,240,350,-800,2164,0,25000,40,40,576,2500,2500,50,50,50,0,1560,720,2,3,200,200,0,0,20,20,100,200,100,200,100000,0,0,100,100,0,25000,0,0,100000,0,0,0,0,40,1000,1000,1000,0,1600,30,0,0,0,0,0,1,0,0,0,1,0,30,0,0,1,1,1
810003644,2015 4Q ??? ?   ???? ???,3,235,152803244,1,3419,2419,3419,27629,20,320,320,320,320,400,-800,2164,0,20000,40,40,576,2204,2578,50,50,50,0,1560,720,2,3,200,200,0,0,20,20,100,200,100,200,10000,0,0,100,100,0,20000,0,0,10000,0,0,0,0,30,0,0,0,0,1600,30,0,0,0,0,0,1,0,0,0,1,0,30,0,0,1,1,1
810003645,2015 4Q ??? ?   ??? ??,3,235,152803244,1,3419,2419,3419,27629,30,200,240,200,240,300,-250,2164,0,20000,40,40,576,2204,2578,50,50,50,0,1560,720,2,3,200,200,0,0,20,20,100,200,100,200,10000,0,0,100,100,0,20000,0,0,10000,0,0,0,0,30,0,0,0,0,1600,30,0,0,0,0,0,1,0,0,0,1,0,30,0,0,1,1,1
810003646,?? ???,3,190,119476,274,793,793,793,2241,0,95,105,95,105,156,-800,1122,0,139,0,0,97,995,1249,50,50,50,50,325,150,2,3,95,95,0,0,20,20,92,200,92,200,2880,0,0,100,100,0,182,0,0,2880,0,0,0,0,0,0,0,0,0,1600,30,0,0,0,0,0,1,0,0,0,1,0,30,0,0,1,1,1
810003647,??? ???,3,191,120448,275,798,798,798,2258,0,95,105,95,105,156,-800,1135,0,139,0,0,98,1006,1263,50,50,50,50,325,150,2,3,96,96,0,0,20,20,93,200,93,200,2895,0,0,100,100,0,183,0,0,2895,0,0,0,0,0,0,0,0,0,1600,30,0,0,0,0,0,1,0,0,0,1,0,30,0,0,1,1,1
810003648,??? ?? ????? ???,3,192,121423,277,804,804,804,2274,0,95,105,95,105,156,-800,1149,0,140,0,0,98,1018,1280,50,50,50,50,325,150,2,3,96,96,0,0,20,20,94,200,94,200,2910,0,0,100,100,0,184,0,0,2910,0,0,0,0,0,0,0,0,0,1600,30,0,0,0,0,0,1,0,0,0,1,0,30,0,0,1,1,1
